Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ROH         ,  45.76 ,  35.17 ,  31.45 ,  30.61 ,  31.54 ,  34.24 ,  36.33 ,  53.01 ,  52.82 ,  45.71 ,  36.81 ,  36.72 ,  43.07 ,  39.14 
ROJNA       ,  5.57 ,  5.22 ,  5.70 ,  6.01 ,  5.52 ,  6.94 ,  5.53 ,  8.00 ,  8.25 ,  14.02 ,  16.95 ,  10.69 ,  4.68 ,  9.23 
RPC         ,,  4.02 ,  4.24 ,  2.22 ,  2.31 ,  2.53 ,  2.55 ,  2.92 ,  2.27 ,  2.43 ,  7.69 ,  11.71 ,  13.33 ,  13.61 
RS          ,,  24.25 ,  26.48 ,  40.73 ,  23.70 ,  32.08 ,  26.14 ,  20.06 ,  19.01 ,  21.34 ,  22.57 ,  25.21 ,  19.91 ,  23.40 
S & J       ,  18.84 ,  16.68 ,  19.04 ,  18.43 ,  16.77 ,  18.48 ,  18.30 ,  17.22 ,  16.26 ,  16.60 ,  17.03 ,  18.55 ,  18.43 ,  19.55 
SABINA      ,,,,,,,  26.46 ,  33.49 ,  31.63 ,  37.78 ,  40.88 ,  43.52 ,  44.26 ,  43.41 
SAFARI      ,  98.38 ,  35.81 ,  40.55 ,  46.14 ,  44.58 ,  40.90 ,  37.36 ,  46.13 ,  42.27 ,  40.72 ,  40.51 ,  40.67 ,  38.59 ,  32.58 
SALEE       ,,,,  22.09 ,  17.44 ,  14.92 ,  12.17 ,  16.28 ,  17.44 ,  17.52 ,  15.05 ,  14.50 ,  16.39 ,  17.04 
SAM         ,,,  2.51 ,  2.46 ,  3.13 ,  3.55 ,  3.69 ,  3.98 ,  4.08 ,  3.78 ,  4.48 ,  5.82 ,  6.13 ,  5.96 
SAMART      ,  17.47 ,  13.06 ,  13.44 ,  12.24 ,  7.65 ,  12.32 ,  14.33 ,  12.30 ,  14.22 ,  10.79 ,  11.45 ,  11.58 ,  11.57 ,  13.91 
SAMCO       ,  22.42 ,  10.41 ,  21.93 ,  20.76 ,  24.61 ,  23.07 ,  21.37 ,  18.77 ,  23.37 ,  33.07 ,  24.19 ,  19.84 ,  19.85 ,  22.97 
SAMTEL      ,  11.25 ,  12.79 ,  14.50 ,  12.22 ,  12.11 ,  17.67 ,  15.33 ,  6.15 ,  7.07 ,  4.63 ,  6.38 ,  5.26 ,  7.41 ,  10.43 
SAT         ,,,,  7.42 ,  7.14 ,  7.30 ,  6.39 ,  8.15 ,  6.80 ,  7.75 ,  6.81 ,  8.04 ,  8.72 ,  7.87 
SAUCE       ,  19.17 ,  18.22 ,  19.37 ,  20.79 ,  20.27 ,  18.43 ,  17.98 ,  18.34 ,  17.86 ,  16.62 ,  16.07 ,  18.17 ,  16.19 ,  17.62 
SAWANG      ,  5.97 ,  6.17 ,  6.12 ,  6.63 ,,  22.36 ,  22.50 ,  24.39 ,  15.38 ,  12.12 ,  15.18 ,  19.69 ,  15.68 ,  16.61 
SC          ,,  14.98 ,  13.76 ,  19.45 ,  18.36 ,  15.66 ,  15.96 ,  15.07 ,  13.25 ,  14.17 ,  16.12 ,  18.99 ,  16.45 ,  19.31 
SCB         ,  40.81 ,  44.05 ,  54.83 ,  53.75 ,  42.75 ,  45.02 ,  43.91 ,  51.83 ,  57.38 ,  76.10 ,  41.01 ,  39.20 ,  38.98 ,  39.97 
SCC         ,  11.85 ,  11.26 ,  9.37 ,  9.25 ,  9.37 ,  9.40 ,  9.30 ,  10.75 ,  10.06 ,  8.99 ,  8.96 ,  9.22 ,  9.22 ,  11.30 
SCCC        ,  8.65 ,  9.00 ,  9.19 ,  9.39 ,  8.70 ,  8.91 ,  25.94 ,  23.86 ,  24.72 ,  24.99 ,  25.48 ,  24.81 ,  24.97 ,  25.69 
SCG         ,,,  3.15 ,  2.78 ,  3.25 ,  4.42 ,  4.49 ,  4.20 ,  4.94 ,  4.96 ,  4.25 ,  3.28 ,  3.45 ,  4.28 
SCP         ,  11.39 ,  11.73 ,  10.55 ,  11.36 ,  13.95 ,  11.12 ,  10.76 ,  13.31 ,  12.46 ,  11.81 ,  10.89 ,  9.44 ,  11.06 ,  11.27 
SEAFCO      ,,,  6.65 ,  7.27 ,  4.30 ,  5.30 ,  5.93 ,  4.71 ,  6.67 ,  7.34 ,  5.85 ,  6.41 ,  6.45 ,  6.80 
SE-ED       ,  24.54 ,  0.07 ,  24.54 ,  23.06 ,  24.07 ,  25.00 ,  26.05 ,  26.47 ,  26.16 ,  24.66 ,  28.29 ,  31.75 ,  33.65 ,  32.65 
SENA        ,,,,,,,,  10.43 ,  17.84 ,  19.90 ,  23.67 ,  25.33 ,  20.56 ,  26.34 
SF          ,,,  9.83 ,  16.49 ,  7.16 ,  10.25 ,  8.76 ,  13.14 ,  9.72 ,  13.98 ,  15.32 ,  15.72 ,  16.82 ,  16.88 
SFP         ,  9.49 ,  9.52 ,  13.20 ,  8.80 ,  11.63 ,  6.63 ,  6.23 ,  7.42 ,  8.07 ,  6.45 ,  8.34 ,  10.02 ,  7.80 ,  6.30 
SGF         ,  631.25 ,  44.41 ,  310.81 ,  278.65 ,  131.96 ,  123.39 ,  145.31 ,  206.30 ,  335.25 ,  897.95 ,  362.90 ,  172.11 ,  92.47 ,  70.38 
SGP         ,,,,,,,  2.46 ,  2.58 ,  2.75 ,  2.38 ,  1.96 ,  1.89 ,  1.98 ,  2.59 
SHANG       ,  32.79 ,  27.77 ,  24.76 ,  25.22 ,  24.07 ,  22.89 ,  28.39 ,  38.57 ,  38.80 ,  35.63 ,  31.17 ,  31.48 ,  32.48 ,  28.77 
SIAM        ,  29.01 ,  20.68 ,  20.86 ,  17.30 ,  10.68 ,  16.64 ,  14.69 ,  14.77 ,  19.51 ,  13.71 ,  15.27 ,  19.94 ,  32.20 ,  24.24 
SIM         ,,  8.61 ,  10.53 ,  9.81 ,  5.56 ,  9.74 ,  12.94 ,  15.47 ,  18.60 ,  17.07 ,  15.36 ,  16.23 ,  14.56 ,  17.40 
SIMAT       ,,,,,,  17.40 ,  27.98 ,  12.71 ,  11.16 ,  13.21 ,  6.69 ,  11.74 ,  14.73 ,  14.66 
SINGER      ,  38.04 ,  35.46 ,  37.13 ,  37.53 ,  46.01 ,  68.97 ,  52.51 ,  56.49 ,  50.45 ,  59.45 ,  43.35 ,  50.35 ,  56.45 ,  57.21 
SIRI        ,  20.51 ,  19.60 ,  20.13 ,  16.73 ,  21.53 ,  22.02 ,  16.31 ,  13.97 ,  17.70 ,  20.28 ,  20.32 ,  23.81 ,  19.60 ,  17.48 
SIS         ,,,  3.73 ,  3.67 ,  3.58 ,  4.03 ,  4.69 ,  3.32 ,  4.02 ,  4.38 ,  6.50 ,  4.42 ,  3.66 ,  3.79 
SITHAI      ,  17.70 ,  15.07 ,  15.04 ,  15.12 ,  15.36 ,  15.87 ,  17.11 ,  18.83 ,  17.05 ,  15.79 ,  14.34 ,  13.28 ,  13.71 ,  13.46 
SKR         ,  19.13 ,  23.74 ,  22.82 ,  22.87 ,  21.56 ,  20.90 ,  19.33 ,  19.63 ,  20.56 ,  20.43 ,  20.33 ,  20.24 ,  18.74 ,  20.70 
SMIT        ,,,,  12.90 ,  14.56 ,  14.57 ,  16.27 ,  17.57 ,  13.95 ,  14.09 ,  13.65 ,  16.39 ,  17.67 ,  19.73 
SMK         ,  19.77 ,  18.84 ,  18.19 ,  17.74 ,  18.54 ,  19.34 ,  17.55 ,  16.90 ,  16.32 ,  13.12 ,  13.98 ,  13.33 ,  12.77 ,  12.56 
SMM         ,,,,  0.11 ,  38.88 ,  36.25 ,  33.58 ,  22.21 ,  24.24 ,  23.86 ,  26.69 ,  27.73 ,  27.32 ,  29.36 
SMPC        ,  17.23 ,  13.96 ,  13.00 ,  14.03 ,  14.31 ,  15.38 ,  11.76 ,  22.44 ,  16.80 ,  13.14 ,  12.01 ,  14.66 ,  14.12 ,  12.85 
SMT         ,,,,,,,,  1.24 ,  1.33 ,  2.62 ,  5.49 ,  2.99 ,  2.22 ,  3.03 
SNC         ,,,  14.06 ,  12.00 ,  8.58 ,  7.83 ,  5.20 ,  3.79 ,  3.42 ,  3.63 ,  4.62 ,  5.82 ,  5.78 ,  5.62 
SOLAR       ,,,,  5.25 ,  9.07 ,  99.65 ,  17.70 ,  61.37 ,  30.54 ,  4.72 ,  7.97 ,  8.70 ,  11.88 ,  17.28 
SORKON      ,  22.46 ,  23.38 ,  18.64 ,  21.66 ,  22.56 ,  22.76 ,  26.00 ,  23.24 ,  19.49 ,  20.72 ,  22.52 ,  22.70 ,  25.16 ,  25.38 
SPACK       ,,,  6.08 ,  5.74 ,  6.08 ,  6.18 ,  6.50 ,  5.97 ,  6.25 ,  6.64 ,  8.15 ,  10.22 ,  10.44 ,  10.55 
SPALI       ,  12.15 ,  8.52 ,  22.03 ,  14.79 ,  8.92 ,  10.64 ,  8.11 ,  5.98 ,  8.91 ,  10.66 ,  12.21 ,  11.81 ,  10.32 ,  10.32 
SPC         ,  17.14 ,  18.39 ,  16.44 ,  15.79 ,  14.64 ,  15.63 ,  16.13 ,  14.89 ,  14.70 ,  14.63 ,  14.94 ,  14.86 ,  13.98 ,  13.15 
SPCG        ,,,,,,,,,,,  20.85 ,  16.31 ,  7.76 ,  8.12 
SPG         ,  12.56 ,  12.69 ,  12.71 ,  12.32 ,  12.50 ,  10.14 ,  10.29 ,  10.38 ,  10.05 ,  11.12 ,  9.85 ,  10.98 ,  11.69 ,  12.72 
SPI         ,  20.70 ,  18.50 ,  22.35 ,  18.99 ,  12.73 ,  16.74 ,  16.23 ,  17.79 ,  17.44 ,  15.97 ,  14.19 ,  14.86 ,  15.61 ,  18.89 
SPORT       ,  19.96 ,  19.01 ,  17.92 ,  31.35 ,  28.25 ,  31.33 ,  31.60 ,  20.22 ,  19.06 ,  18.73 ,  18.97 ,  18.23 ,  18.15 ,  17.56 
SPPT        ,,,,  5.33 ,  7.73 ,  9.10 ,  8.80 ,  10.93 ,  11.43 ,  19.44 ,  16.00 ,  18.84 ,  17.10 ,  17.36 
SSC         ,  26.04 ,  27.07 ,  27.18 ,  26.94 ,  24.46 ,  24.57 ,  23.89 ,  22.90 ,  21.47 ,  18.50 ,  19.41 ,  35.58 ,  39.74 ,  32.20 
SSF         ,  5.98 ,  7.36 ,  7.99 ,  8.38 ,  8.90 ,  8.89 ,  7.61 ,  7.61 ,  8.41 ,  6.78 ,  6.67 ,  6.99 ,  7.55 ,  8.27 
SSI         ,  3.09 ,  2.48 ,  1.48 ,  2.60 ,  2.83 ,  3.16 ,  3.35 ,  1.72 ,  2.14 ,  4.08 ,  3.39 ,  1.93 ,  2.34 ,  7.87 
SSSC        ,  6.85 ,  5.42 ,  6.14 ,  4.37 ,  4.98 ,  5.41 ,  4.70 ,  6.10 ,  6.42 ,  5.82 ,  5.68 ,  6.20 ,  6.74 ,  7.40 
SST         ,  18.88 ,  15.34 ,  10.77 ,  2.08 ,  14.64 ,  15.28 ,  15.08 ,  16.99 ,  19.55 ,  21.49 ,  48.48 ,  55.75 ,  59.27 ,  61.84 
STA         ,  6.22 ,  4.57 ,  4.49 ,  4.53 ,  3.35 ,  3.44 ,  3.20 ,  4.32 ,  2.81 ,  3.17 ,  3.94 ,  3.89 ,  5.06 ,  6.06 
STANLY      ,  7.75 ,  8.14 ,  6.82 ,  6.63 ,  6.36 ,  5.81 ,  7.05 ,  7.70 ,  7.40 ,  7.34 ,  8.10 ,  7.08 ,  8.09 ,  7.64 
STAR        ,,,,  27.13 ,  30.83 ,  32.18 ,  32.04 ,  33.93 ,  34.68 ,  46.39 ,  44.97 ,  37.61 ,  43.50 ,  61.86 
STEC        ,  6.75 ,  5.60 ,  2.90 ,  2.25 ,  1.73 ,  2.03 ,  2.16 ,  3.07 ,  4.74 ,  3.25 ,  2.83 ,  2.42 ,  2.69 ,  2.44 
STHAI       ,,,  10.05 ,  7.63 ,  9.06 ,  7.29 ,  6.82 ,  6.67 ,  5.47 ,  5.16 ,  6.39 ,  7.36 ,  7.60 ,  10.33 
STPI        ,  10.89 ,  6.06 ,  9.15 ,  3.19 ,  5.34 ,  7.36 ,  1.27 ,  1.19 ,  2.31 ,  12.24 ,  3.85 ,  2.63 ,  1.25 ,  1.53 
SUC         ,  9.08 ,  9.35 ,  10.64 ,  11.36 ,  12.06 ,  11.97 ,  10.99 ,  13.10 ,  10.43 ,  10.86 ,  11.33 ,  10.92 ,  9.90 ,  9.97 
SUPER       ,,,,  23.95 ,  53.55 ,  46.61 ,  52.09 ,  130.89 ,  47.89 ,  25.19 ,  20.30 ,  32.76 ,  71.02 ,  192.37 
SUSCO       ,  6.35 ,  4.42 ,  3.47 ,  3.69 ,  3.69 ,  4.10 ,  4.74 ,  4.20 ,  3.56 ,  2.86 ,  2.34 ,  4.42 ,  4.62 ,  5.94 
SVH         ,  47.89 ,  37.31 ,  37.72 ,  26.74 ,  23.65 ,  33.86 ,  29.91 ,  20.61 ,  20.25 ,  21.28 ,  21.81 ,  22.96 ,  20.86 ,  20.44 
SVI         ,  7.46 ,  5.67 ,  3.44 ,  4.38 ,  4.66 ,  5.31 ,  4.14 ,  4.40 ,  3.53 ,  3.60 ,  4.04 ,  4.33 ,  4.85 ,  4.18 
SVOA        ,  11.91 ,  12.41 ,  13.39 ,  12.96 ,  12.90 ,  12.92 ,  12.74 ,  11.85 ,  10.77 ,  10.37 ,  9.50 ,  12.48 ,  13.46 ,  12.00 
SWC         ,,,  19.69 ,  19.79 ,  20.05 ,  20.13 ,  18.24 ,  18.00 ,  17.98 ,  16.41 ,  17.50 ,  16.61 ,  24.23 ,  25.11 
SYMC        ,,,,,,,,,  16.87 ,  22.55 ,  23.37 ,  18.35 ,  23.57 ,  24.76 
SYNEX       ,,,,,,,  4.89 ,  3.68 ,  3.35 ,  2.88 ,  3.11 ,  3.79 ,  3.25 ,  3.49 
SYNTEC      ,  54.50 ,,  4.09 ,  4.12 ,  3.75 ,  3.87 ,  3.05 ,  3.32 ,  3.86 ,  4.28 ,  5.55 ,  4.68 ,  4.80 ,  5.48 
TAPAC       ,,,,  15.43 ,  17.24 ,  19.08 ,  18.76 ,  18.48 ,  16.89 ,  15.96 ,  15.95 ,  16.71 ,  15.87 ,  15.80 
TASCO       ,  15.76 ,  13.16 ,  7.16 ,  6.64 ,  6.33 ,  5.12 ,  7.13 ,  4.24 ,  2.63 ,  3.20 ,  1.87 ,  2.31 ,  1.74 ,  3.08 
TBSP        ,  14.44 ,  15.04 ,  13.77 ,  15.23 ,  14.10 ,  15.43 ,  15.33 ,  14.22 ,  16.09 ,  13.83 ,  14.43 ,  14.88 ,  14.93 ,  13.63 
TC          ,  5.56 ,  6.07 ,  4.89 ,  4.95 ,  5.04 ,  5.66 ,  5.33 ,  5.34 ,  5.47 ,  4.96 ,  4.58 ,  4.62 ,  4.83 ,  5.38 
TCAP        ,  50.94 ,  51.79 ,  55.22 ,  71.73 ,  68.34 ,  68.35 ,  75.57 ,  102.46 ,  74.40 ,  48.99 ,  45.16 ,  39.68 ,  37.95 ,  41.77 
TCB         ,  10.84 ,  10.95 ,  10.61 ,  8.96 ,  8.55 ,  7.93 ,  5.09 ,  8.28 ,  5.12 ,  4.81 ,  4.77 ,  5.07 ,  5.34 ,  6.62 
TCC         ,  21.32 ,  21.50 ,  18.42 ,  26.69 ,  24.00 ,  8.02 ,  6.27 ,  30.19 ,  14.32 ,  9.57 ,  11.11 ,  20.16 ,  10.98 ,  11.17 
TCCC        ,  7.85 ,  7.01 ,  6.92 ,  4.80 ,  6.28 ,  5.02 ,  3.16 ,  3.96 ,  4.11 ,  3.65 ,  3.41 ,  4.75 ,  4.26 ,  5.57 
TCJ         ,  36.92 ,  22.64 ,  10.23 ,  12.39 ,  13.40 ,  12.09 ,  12.85 ,  15.39 ,  9.77 ,  8.65 ,  9.22 ,  10.86 ,  9.76 ,  12.26 
TCMC        ,  14.51 ,  18.41 ,  20.52 ,  21.34 ,  20.96 ,  20.02 ,  22.97 ,  21.89 ,  19.16 ,  36.43 ,  27.42 ,  25.42 ,  15.60 ,  17.32 
TCOAT       ,  9.13 ,  9.01 ,  7.33 ,  9.63 ,  6.48 ,  6.57 ,  6.41 ,  6.81 ,  6.94 ,  6.09 ,  5.92 ,  5.98 ,  5.66 ,  6.55 
TEAM        ,,,  10.67 ,  8.22 ,  8.94 ,  6.85 ,  10.28 ,  11.07 ,  7.65 ,  7.85 ,  9.17 ,  9.81 ,  7.96 ,  12.10 
TF          ,  9.90 ,  10.95 ,  11.36 ,  9.72 ,  10.98 ,  11.90 ,  11.36 ,  11.31 ,  11.86 ,  11.14 ,  11.25 ,  11.14 ,  12.17 ,  12.81 
TFD         ,  16.14 ,  25.70 ,  17.95 ,  16.86 ,  53.44 ,  33.39 ,  31.84 ,  21.86 ,  37.40 ,  16.59 ,  25.40 ,  28.18 ,  22.93 ,  33.33 
TFI         ,  7.22 ,  10.56 ,  13.23 ,  11.24 ,  10.07 ,  8.59 ,  9.06 ,  8.45 ,  7.46 ,  6.38 ,,  5.78 ,  6.02 ,  6.52 
TGCI        ,  17.26 ,  15.27 ,  0.11 ,  17.75 ,  27.37 ,,  30.16 ,  26.21 ,  22.48 ,  24.36 ,  26.64 ,  26.60 ,  22.43 ,  23.98 
TGPRO       ,  49.52 ,  23.67 ,  16.94 ,  15.15 ,  14.88 ,  13.18 ,  20.21 ,  26.09 ,  21.88 ,  18.47 ,  14.49 ,  13.87 ,  12.69 ,  13.16 
TH          ,  67.29 ,  42.58 ,  43.50 ,,  38.11 ,  46.66 ,  51.09 ,  62.90 ,  59.77 ,  57.85 ,  47.63 ,  31.07 ,  49.49 ,  222.15 
THAI        ,  53.76 ,  86.83 ,  86.63 ,  38.88 ,  37.19 ,  93.04 ,  105.82 ,  3.89 ,  3.42 ,  3.08 ,  3.27 ,  4.60 ,  4.74 ,  5.20 
THANA       ,,,,,,,,  18.33 ,  19.76 ,  29.38 ,  23.21 ,  22.31 ,  25.11 ,  27.05 
THANI       ,  94.22 ,  49.38 ,  38.32 ,  40.96 ,  44.41 ,  51.49 ,  32.92 ,  31.51 ,  28.86 ,  15.15 ,  15.35 ,  12.10 ,  14.71 ,  17.28 
THCOM       ,  17.23 ,  19.42 ,  19.60 ,  18.06 ,  18.34 ,  21.80 ,  21.70 ,  16.37 ,  21.80 ,  21.07 ,  19.92 ,  19.49 ,  18.25 ,  17.01 
THIP        ,  21.39 ,  22.87 ,  18.94 ,  18.15 ,  18.98 ,  17.21 ,  16.85 ,  17.74 ,  16.99 ,  12.78 ,  13.12 ,  12.13 ,  10.53 ,  10.17 
THL         ,  48.02 ,  104.20 ,  113.12 ,  267.23 ,  41.88 ,  39.88 ,  30.31 ,  51.39 ,  34.22 ,  39.19 ,  47.08 ,  390.23 ,  450.92 ,  88.98 
THRE        ,  4.81 ,  5.10 ,  5.64 ,  5.64 ,  4.87 ,  4.67 ,  4.77 ,  4.37 ,  4.60 ,  3.02 ,  2.40 ,  2.95 ,  3.59 ,  3.56 
TIC         ,  35.30 ,  39.17 ,  34.08 ,  35.22 ,  27.61 ,  21.32 ,  18.78 ,  21.12 ,  25.15 ,  20.67 ,  20.80 ,  19.80 ,  26.56 ,  20.99 
TICON       ,  17.86 ,  13.55 ,  13.41 ,  5.94 ,  6.97 ,  7.37 ,  8.11 ,  11.23 ,  10.59 ,  11.66 ,  7.77 ,  9.24 ,  9.14 ,  10.59 
TIP         ,  26.96 ,  29.82 ,  30.88 ,  30.83 ,  30.94 ,  30.50 ,  31.84 ,  33.05 ,  35.53 ,  28.38 ,  19.52 ,  28.69 ,  26.35 ,  24.69 
TIPCO       ,  16.71 ,  16.85 ,  19.39 ,  21.08 ,  24.51 ,  24.66 ,  24.52 ,  26.28 ,  29.02 ,  32.95 ,  32.61 ,  32.64 ,  36.46 ,  35.96 
TISCO       ,,,,,,,,  48.70 ,  45.95 ,  39.90 ,  42.38 ,  32.38 ,  31.12 ,  35.08 
TIW         ,  5.51 ,  6.88 ,  6.87 ,  7.22 ,  4.71 ,  5.20 ,  5.81 ,  7.42 ,  7.31 ,  8.50 ,  10.49 ,  7.71 ,  9.25 ,  9.42 
TK          ,,,  47.68 ,  57.05 ,  56.99 ,  58.72 ,  56.76 ,,,  65.97 ,  65.63 ,  67.74 ,  69.42 ,  74.67 
TKS         ,,  6.60 ,  6.20 ,  5.56 ,  5.34 ,  5.53 ,  5.75 ,  5.49 ,  14.09 ,  14.90 ,  14.63 ,  15.43 ,  14.39 ,  15.07 
TKT         ,,,  13.05 ,  11.84 ,  13.85 ,  12.75 ,  12.69 ,  14.09 ,  12.33 ,  12.33 ,  9.59 ,  10.37 ,  10.35 ,  12.23 
TLUXE       ,  13.05 ,  11.99 ,  11.46 ,  10.99 ,  8.69 ,  9.39 ,  9.53 ,  9.57 ,  8.56 ,  9.55 ,  9.31 ,  10.32 ,  10.88 ,  11.83 
TMB         ,  35.90 ,  60.80 ,  41.01 ,  37.91 ,  47.74 ,  94.73 ,  48.03 ,  58.76 ,  69.85 ,  52.17 ,  46.53 ,  41.78 ,  44.00 ,  45.20 
TMD         ,  8.58 ,  7.80 ,  6.18 ,  6.48 ,  6.47 ,  6.21 ,  5.64 ,  6.55 ,  6.41 ,  6.36 ,  6.43 ,  7.31 ,  7.57 ,  8.50 
TMI         ,,,,,,,,,  16.26 ,  17.74 ,  19.17 ,  23.96 ,  27.48 ,  27.73 
TMT         ,,,,  2.40 ,  2.66 ,  3.33 ,  2.84 ,  4.74 ,  3.92 ,  3.77 ,  3.70 ,  3.56 ,  3.40 ,  3.77 
TMW         ,,,  12.63 ,  12.73 ,  13.04 ,  14.78 ,  11.50 ,  13.12 ,  10.33 ,  9.36 ,  10.86 ,  8.72 ,  9.92 ,  10.44 
TNDT        ,,,,,,  10.29 ,  9.58 ,  11.06 ,  12.72 ,  10.02 ,  9.73 ,  11.13 ,  10.98 ,  13.09 
TNH         ,,,,,  16.84 ,  15.99 ,  15.09 ,  14.75 ,  17.42 ,  16.43 ,  11.64 ,  11.56 ,  10.53 ,  10.17 
TNITY       ,,  9.51 ,  18.60 ,  25.67 ,  31.74 ,  161.13 ,  229.93 ,  41.24 ,  34.65 ,  79.39 ,  65.79 ,  69.34 ,  506.78 ,  832.98 
TNL         ,  22.27 ,  17.85 ,  17.98 ,  16.83 ,  18.30 ,  18.93 ,  21.99 ,  25.14 ,  19.03 ,  17.06 ,  19.17 ,  24.53 ,  26.37 ,  26.24 
TNPC        ,  11.45 ,  12.80 ,  13.00 ,  10.28 ,  13.85 ,  14.60 ,  10.43 ,  15.47 ,  12.50 ,  15.60 ,  12.45 ,  13.79 ,  17.06 ,  18.89 
TOG         ,,,,,  14.79 ,  15.10 ,  14.81 ,  13.65 ,  12.59 ,  26.17 ,  12.78 ,  12.13 ,  12.31 ,  11.59 
TOP         ,,,  0.65 ,  0.39 ,  0.38 ,  0.68 ,  0.25 ,  0.50 ,  0.59 ,  0.54 ,  0.58 ,  0.62 ,  0.68 ,  1.09 
TOPP        ,  7.13 ,  6.90 ,  6.58 ,  6.09 ,  6.93 ,  7.31 ,  7.08 ,  8.75 ,  9.33 ,  8.85 ,  9.65 ,  9.81 ,  8.09 ,  7.92 
TPA         ,  10.70 ,  11.13 ,  11.13 ,  10.97 ,  11.36 ,  9.60 ,  8.58 ,  10.67 ,  7.79 ,  8.06 ,  8.48 ,  9.12 ,  9.95 ,  11.80 
TPAC        ,,,,  7.40 ,  7.91 ,  7.78 ,  6.77 ,  7.25 ,  7.20 ,  6.97 ,  6.99 ,  7.13 ,  7.18 ,  7.83 
TPC         ,  9.31 ,  8.96 ,  7.69 ,  7.93 ,  8.06 ,  7.43 ,  6.98 ,  8.39 ,  7.85 ,  7.61 ,  8.34 ,  7.51 ,  7.75 ,  9.88 
TPCORP      ,  7.09 ,  7.34 ,  8.21 ,  7.94 ,  9.22 ,  9.93 ,  9.38 ,  10.66 ,  9.16 ,  8.64 ,  9.35 ,  10.04 ,  9.90 ,  11.06 
TPIPL       ,  23.26 ,  21.59 ,  19.66 ,  20.40 ,  20.25 ,  18.98 ,  18.26 ,  18.50 ,  17.90 ,  17.90 ,  20.07 ,  16.96 ,  17.73 ,  18.72 
TPOLY       ,,,,,,,,,  5.05 ,  5.02 ,  5.18 ,  9.71 ,  10.48 ,  11.08 
TPP         ,  22.42 ,  19.48 ,  18.27 ,  17.09 ,  17.14 ,  14.96 ,  18.93 ,  21.77 ,  17.73 ,  20.41 ,  18.00 ,  20.92 ,  25.00 ,  26.28 
TPROP       ,  742.96 ,  768.13 ,,  179.95 ,  42.26 ,  86.04 ,  223.53 ,,  14.73 ,  56.41 ,  66.29 ,  56.34 ,  16.96 ,  43.53 
TR          ,  5.97 ,  6.64 ,  5.91 ,  5.95 ,  5.83 ,  4.95 ,  5.71 ,  5.12 ,  4.79 ,  4.36 ,,  8.65 ,  14.97 ,
TRC         ,,,,,,,,,,,,  9.13 ,  9.80 ,  8.56 
TRS         ,  6.16 ,  6.58 ,  7.17 ,  10.66 ,  7.49 ,  12.33 ,  14.01 ,  36.30 ,  15.51 ,  8.88 ,  5.33 ,  5.73 ,  5.62 ,  5.26 
TRT         ,,,,,  12.63 ,  16.67 ,  13.40 ,  13.66 ,  17.69 ,  16.60 ,  17.00 ,  15.70 ,  19.90 ,  21.16 
TRU         ,  19.33 ,  16.68 ,  13.88 ,  17.02 ,  18.74 ,  21.60 ,  18.67 ,  25.98 ,  14.63 ,  11.46 ,  7.55 ,  10.36 ,  12.78 ,  13.92 
TRUBB       ,  9.26 ,  8.37 ,  6.52 ,  6.19 ,  5.71 ,  5.84 ,  5.08 ,  5.76 ,  4.25 ,  3.87 ,  4.33 ,  4.83 ,  6.46 ,  7.80 
TRUE        ,  24.03 ,  20.76 ,  21.02 ,  22.33 ,  25.77 ,  21.32 ,  18.73 ,  16.79 ,  17.83 ,  20.59 ,  19.80 ,  22.34 ,  18.83 ,  19.38 
TSC         ,,,,  7.71 ,  9.50 ,  10.13 ,  10.95 ,  12.03 ,  10.99 ,  13.44 ,  11.28 ,  13.23 ,  14.18 ,  13.53 
TSF         ,,,,  18.25 ,  18.95 ,  33.32 ,  57.89 ,  37.25 ,  18.80 ,  25.90 ,  34.79 ,  29.36 ,  51.47 ,  54.46 
TSI         ,  22.45 ,  24.62 ,  22.30 ,  19.12 ,  14.88 ,  18.58 ,  23.58 ,  31.02 ,  31.86 ,  14.81 ,  10.39 ,  17.29 ,  26.08 ,  34.49 
TSTE        ,  29.40 ,  23.74 ,  27.97 ,  39.02 ,  51.85 ,  21.09 ,  7.19 ,  9.97 ,  6.50 ,  5.66 ,  5.84 ,  7.11 ,  8.82 ,  9.57 
TSTH        ,  20.19 ,  7.78 ,  5.34 ,  5.39 ,  4.97 ,  3.71 ,  3.61 ,  2.62 ,  3.12 ,  2.66 ,  2.92 ,  3.11 ,  3.09 ,  3.65 
TTA         ,  18.22 ,  17.35 ,  6.05 ,  14.11 ,  7.02 ,  16.97 ,  11.53 ,  10.42 ,  13.80 ,  15.39 ,  13.84 ,  12.65 ,  10.06 ,  15.42 
TTCL        ,,,,,,,,  4.86 ,  8.44 ,  6.49 ,  5.96 ,  4.29 ,  4.23 ,  4.04 
TTI         ,  6.21 ,  6.08 ,  5.80 ,  6.88 ,  6.67 ,  7.07 ,  7.70 ,  7.24 ,  6.20 ,  5.99 ,  6.40 ,  6.76 ,  7.28 ,  7.18 
TTL         ,  13.13 ,  13.61 ,  12.57 ,  13.30 ,  12.08 ,  11.86 ,,  12.41 ,  11.68 ,  10.17 ,  189.90 ,  22.00 ,,
