Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SAMART      ,  (0.73),  1.89 ,  0.57 ,  0.61 ,  2.04 ,  0.59 ,  0.27 ,  0.47 ,  0.64 ,  0.85 ,  1.08 ,  1.47 ,  1.47 ,  0.80 
SAMCO       ,  0.22 ,  0.33 ,  0.14 ,  0.17 ,  0.08 ,  0.10 ,  0.15 ,  0.23 ,  0.19 ,  0.01 ,  0.10 ,  0.18 ,  0.17 ,  0.21 
SAMTEL      ,  (0.02),  0.01 ,  0.03 ,  0.41 ,  0.55 ,  0.19 ,  0.18 ,  0.50 ,  0.67 ,  1.31 ,  1.33 ,  1.39 ,  1.14 ,  0.65 
SAT         ,,,,  1.04 ,  1.04 ,  1.39 ,  1.49 ,  0.74 ,  1.82 ,  0.96 ,  1.92 ,  2.27 ,  1.53 ,  1.51 
SAUCE       ,  0.86 ,  0.94 ,  0.85 ,  0.76 ,  0.89 ,  1.06 ,  1.04 ,  1.19 ,  1.16 ,  1.33 ,  1.59 ,  1.39 ,  1.02 ,  1.09 
SAWANG      ,  1.16 ,  1.06 ,  2.43 ,  0.54 ,,  (3.35),  (2.45),  (0.66),  0.29 ,  0.86 ,  0.45 ,  (0.02),  (0.68),  (0.13)
SC          ,,  0.07 ,  0.10 ,  0.11 ,  0.08 ,  0.16 ,  0.16 ,  0.19 ,  0.28 ,  0.26 ,  0.27 ,  0.26 ,  0.37 ,  0.45 
SCB         ,  (10.35),  8.90 ,  10.86 ,  10.03 ,  7.01 ,  9.13 ,  8.61 ,  6.12 ,  7.13 ,  10.69 ,  11.85 ,  14.80 ,  15.71 ,  13.90 
SCC         ,  12.17 ,  16.63 ,  30.40 ,  26.86 ,  24.54 ,  25.29 ,  13.98 ,  20.29 ,  31.15 ,  22.73 ,  19.65 ,  30.44 ,  28.01 ,  37.83 
SCCC        ,  10.40 ,  13.15 ,  16.57 ,  16.29 ,  15.42 ,  13.60 ,  13.36 ,  12.41 ,  11.74 ,  14.32 ,  15.81 ,  20.85 ,  22.10 ,  19.91 
SCG         ,,,  0.34 ,  0.33 ,  0.39 ,  0.33 ,  0.27 ,  0.28 ,  0.26 ,  0.26 ,  0.28 ,  0.33 ,  0.23 ,  0.06 
SCP         ,  0.10 ,  0.20 ,  0.26 ,  0.13 ,  (0.02),  0.16 ,  0.19 ,  0.12 ,  0.15 ,  0.28 ,  0.73 ,  1.37 ,  1.11 ,  0.98 
SEAFCO      ,,,  0.26 ,  0.22 ,  0.54 ,  0.07 ,  0.04 ,  0.17 ,  (0.19),  (0.19),  0.45 ,  0.45 ,  0.69 ,  0.50 
SE-ED       ,  0.40 ,  0.51 ,  0.31 ,  0.48 ,  0.52 ,  0.47 ,  0.50 ,  0.55 ,  0.62 ,  0.57 ,  0.52 ,  0.18 ,  0.21 ,  0.18 
SENA        ,,,,,,,,  0.30 ,  0.34 ,  0.45 ,  0.31 ,  0.29 ,  0.46 ,  0.22 
SF          ,,,  0.19 ,  0.09 ,  0.31 ,  0.24 ,  0.17 ,  0.11 ,  0.29 ,  0.40 ,  0.79 ,  0.29 ,  0.39 ,  0.79 
SFP         ,  11.44 ,  9.79 ,  1.46 ,  4.45 ,  0.63 ,  (2.26),  14.15 ,  7.77 ,  (0.62),  7.85 ,  2.47 ,  24.32 ,  1.62 ,  (4.21)
SGF         ,  0.05 ,  (0.11),  0.07 ,  0.03 ,  (0.41),  (0.01),  0.16 ,  0.03 ,  (0.04),  (0.00),  0.01 ,  0.00 ,  0.02 ,  0.00 
SGP         ,,,,,,,  1.15 ,  1.32 ,  1.93 ,  1.05 ,  0.86 ,  1.74 ,  (0.56),  1.21 
SHANG       ,  3.31 ,  1.80 ,  3.32 ,  3.73 ,  4.24 ,  3.78 ,  2.36 ,  (1.13),  (1.14),  (1.74),  0.77 ,  15.78 ,  6.78 ,  5.12 
SIAM        ,  (0.21),  0.20 ,  0.63 ,  0.40 ,  1.44 ,  0.33 ,  0.58 ,  0.08 ,  0.11 ,  0.52 ,  0.58 ,  (0.03),  (0.38),  0.10 
SIM         ,,  0.01 ,  0.01 ,  0.01 ,  0.01 ,  0.01 ,  0.03 ,  0.03 ,  0.03 ,  0.02 ,  0.04 ,  0.18 ,  0.16 ,  0.01 
SIMAT       ,,,,,,  0.07 ,  0.04 ,  0.12 ,  0.17 ,  0.18 ,  0.28 ,  0.11 ,  (0.15),  (0.20)
SINGER      ,  0.73 ,  0.89 ,  0.68 ,  0.33 ,  (4.57),  (1.85),  (0.30),  0.14 ,  0.33 ,  0.53 ,  0.84 ,  1.19 ,  0.89 ,  0.53 
SIRI        ,  0.01 ,  0.09 ,  0.06 ,  0.12 ,  0.05 ,  0.09 ,  0.12 ,  0.21 ,  0.24 ,  0.26 ,  0.32 ,  0.18 ,  0.25 ,  0.25 
SIS         ,,,  0.28 ,  0.34 ,  0.35 ,  0.49 ,  0.78 ,  0.91 ,  1.08 ,  0.52 ,  (2.66),  0.54 ,  0.53 ,  0.48 
SITHAI      ,  0.18 ,  0.06 ,  0.11 ,  0.09 ,  0.14 ,  0.06 ,  0.04 ,  0.02 ,  0.10 ,  0.10 ,  0.20 ,  0.18 ,  0.17 ,  0.16 
SKR         ,  0.99 ,  0.84 ,  0.83 ,  1.04 ,  0.59 ,  0.64 ,  0.86 ,  0.99 ,  1.23 ,  0.96 ,  1.04 ,  1.28 ,  1.32 ,  0.96 
SMIT        ,,,,  0.29 ,  0.30 ,  0.31 ,  0.27 ,  0.08 ,  0.38 ,  0.42 ,  0.57 ,  0.50 ,  0.37 ,  0.30 
SMK         ,  3.57 ,  4.15 ,  4.53 ,  5.14 ,  5.97 ,  8.07 ,  6.59 ,  12.11 ,  24.08 ,  22.79 ,  31.35 ,  43.50 ,  48.67 ,  44.32 
SMM         ,,,,  0.17 ,  (0.14),  (0.10),  (0.40),  0.10 ,  0.06 ,  0.03 ,  0.13 ,  0.07 ,  (0.03),  (0.13)
SMPC        ,  0.26 ,  (4.77),  0.08 ,  0.05 ,  0.41 ,  0.06 ,  1.60 ,  1.28 ,  (0.04),  0.39 ,  0.33 ,  0.26 ,  0.52 ,  0.85 
SMT         ,,,,,,,,  0.36 ,  0.70 ,  (1.80),  0.88 ,  0.17 ,  (0.13),  (0.07)
SNC         ,,,  0.26 ,  0.41 ,  0.81 ,  0.68 ,  0.33 ,  0.46 ,  1.27 ,  1.72 ,  1.72 ,  1.47 ,  1.31 ,  1.42 
SOLAR       ,,,,  0.45 ,  0.17 ,  (0.30),  0.01 ,  (0.38),  (0.13),  0.07 ,  0.38 ,  0.24 ,  0.07 ,  (0.07)
SORKON      ,  (0.07),  (0.39),  0.68 ,  0.62 ,  0.95 ,  (0.26),  0.37 ,  1.45 ,  1.96 ,  2.00 ,  2.99 ,  2.95 ,  3.57 ,  3.97 
SPACK       ,,,  0.07 ,  0.31 ,  0.43 ,  0.45 ,  0.42 ,  0.42 ,  0.42 ,  0.25 ,  0.10 ,  (0.16),  (0.30),  (0.12)
SPALI       ,  1.46 ,  1.68 ,  0.40 ,  0.67 ,  0.56 ,  0.53 ,  0.62 ,  1.44 ,  1.49 ,  1.50 ,  1.60 ,  1.68 ,  2.61 ,  2.53 
SPC         ,  0.49 ,  0.48 ,  1.22 ,  1.46 ,  1.31 ,  1.69 ,  1.80 ,  2.23 ,  2.36 ,  2.92 ,  3.05 ,  3.20 ,  3.76 ,  4.24 
SPCG        ,,,,,,,,,,,  0.07 ,  0.59 ,  1.79 ,  2.37 
SPG         ,  0.75 ,  0.75 ,  0.46 ,  0.40 ,  0.57 ,  0.94 ,  1.05 ,  1.23 ,  1.22 ,  0.96 ,  1.74 ,  1.89 ,  1.28 ,  1.41 
SPI         ,  1.40 ,  1.17 ,  1.57 ,  1.70 ,  1.46 ,  1.20 ,  1.87 ,  2.03 ,  2.07 ,  2.07 ,  2.64 ,  2.63 ,  2.33 ,  2.67 
SPORT       ,  0.53 ,  0.32 ,  0.34 ,  0.14 ,  0.31 ,  (0.01),  0.08 ,  0.13 ,  0.15 ,  0.13 ,  0.10 ,  0.04 ,  (0.37),  (0.09)
SPPT        ,,,,  0.64 ,  0.64 ,  0.36 ,  0.25 ,  0.23 ,  0.33 ,  (0.76),  1.33 ,  0.07 ,  (0.10),  (0.11)
SSC         ,  2.20 ,  2.28 ,  2.02 ,  1.93 ,  1.96 ,  1.25 ,  0.52 ,  1.33 ,  1.76 ,  0.21 ,  2.26 ,  (1.24),  1.08 ,  (1.15)
SSF         ,  (0.07),  (0.15),  0.38 ,  0.25 ,  0.26 ,  0.27 ,  0.64 ,  1.00 ,  0.19 ,  1.03 ,  1.10 ,  (0.03),  0.64 ,  0.64 
SSI         ,  0.40 ,  0.35 ,  0.40 ,  (0.12),  0.20 ,  0.07 ,  (0.39),  0.10 ,  0.18 ,  (0.05),  (0.59),  (0.22),  (0.15),  (1.27)
SSSC        ,  0.14 ,  1.22 ,  2.73 ,  3.07 ,  6.50 ,  4.48 ,  7.16 ,  1.88 ,  5.23 ,  4.86 ,  7.26 ,  7.71 ,  5.08 ,  3.09 
SST         ,  0.09 ,  0.10 ,  0.17 ,  0.15 ,  0.15 ,  0.09 ,  0.14 ,  0.17 ,  0.15 ,  1.16 ,  (0.44),  (0.26),  0.87 ,  (0.15)
STA         ,  0.47 ,  0.24 ,  0.90 ,  (0.17),  0.58 ,  0.11 ,  0.63 ,  2.14 ,  3.85 ,  1.02 ,  1.08 ,  1.42 ,  0.81 ,  0.87 
STANLY      ,  4.41 ,  6.31 ,  9.97 ,  11.32 ,  13.92 ,  15.03 ,  16.91 ,  14.47 ,  12.50 ,  18.63 ,  9.48 ,  21.18 ,  19.41 ,  15.11 
STAR        ,,,,  0.26 ,  0.08 ,  0.11 ,  0.04 ,  0.09 ,  0.04 ,  (0.11),  (0.24),  (0.07),  (0.18),  (0.32)
STEC        ,  0.48 ,  0.46 ,  0.09 ,  0.36 ,  (1.17),  0.01 ,  0.12 ,  0.20 ,  0.29 ,  0.59 ,  0.76 ,  1.14 ,  1.00 ,  1.00 
STHAI       ,,,  (0.01),  (0.01),  (0.06),  (0.02),  (0.02),  (0.01),  (0.01),  (0.00),  (0.05),  (0.01),  (0.01),  0.00 
STPI        ,  (0.10),  0.06 ,  (0.04),  0.12 ,  0.21 ,  (0.01),  0.84 ,  0.84 ,  1.25 ,  0.25 ,  0.67 ,  1.17 ,  1.62 ,  1.60 
SUC         ,  3.21 ,  3.44 ,  1.41 ,  2.86 ,  4.00 ,  1.84 ,  0.94 ,  3.27 ,  6.08 ,  2.46 ,  4.10 ,  3.13 ,  3.34 ,  3.06 
SUPER       ,,,,  0.01 ,  (0.03),  (0.03),  (0.02),  (0.06),  (0.01),  (0.01),  0.01 ,  0.01 ,  (0.00),  (0.03)
SUSCO       ,  0.16 ,  0.08 ,  0.05 ,  0.06 ,  (0.02),  (0.04),  (0.00),  0.10 ,  0.07 ,  0.13 ,  0.93 ,  0.16 ,  0.31 ,  0.14 
SVH         ,  (0.74),  (0.41),  2.65 ,  1.10 ,  2.37 ,  2.73 ,  4.74 ,  4.80 ,  5.89 ,  7.68 ,  9.99 ,  10.04 ,  12.81 ,  13.57 
SVI         ,  0.03 ,  0.11 ,  0.11 ,  0.16 ,  0.18 ,  0.23 ,  0.38 ,  0.31 ,  0.33 ,  (0.57),  0.56 ,  0.72 ,  (0.13),  0.90 
SVOA        ,  0.19 ,  0.17 ,  0.27 ,  0.14 ,  0.25 ,  0.27 ,  0.16 ,  0.17 ,  0.20 ,  0.18 ,  0.11 ,  0.09 ,  0.09 ,  0.18 
SWC         ,,,  0.08 ,  0.30 ,  0.28 ,  0.43 ,  0.34 ,  0.54 ,  0.51 ,  0.51 ,  0.65 ,  0.78 ,  0.59 ,  0.81 
SYMC        ,,,,,,,,,  0.61 ,  0.65 ,  0.72 ,  0.76 ,  0.56 ,  0.35 
SYNEX       ,,,,,,,  0.16 ,  0.27 ,  0.36 ,  0.50 ,  0.48 ,  0.29 ,  0.24 ,  0.47 
SYNTEC      ,  7.68 ,,  (0.08),  (0.03),  0.14 ,  0.16 ,  0.17 ,  0.20 ,  0.13 ,  0.06 ,  (0.08),  0.05 ,  0.25 ,  0.40 
TAPAC       ,,,,  0.08 ,  0.23 ,  0.02 ,  0.25 ,  0.31 ,  0.46 ,  0.39 ,  0.44 ,  0.12 ,  0.22 ,  0.17 
TASCO       ,  (0.08),  (0.00),  0.03 ,  0.15 ,  0.23 ,  0.20 ,  (0.71),  0.32 ,  0.66 ,  0.48 ,  0.42 ,  0.54 ,  0.78 ,  3.29 
TBSP        ,  4.45 ,  6.65 ,  8.74 ,  5.61 ,  7.78 ,  6.75 ,  6.20 ,  6.25 ,  4.05 ,  8.43 ,  7.99 ,  6.96 ,  8.50 ,  5.36 
TC          ,  0.10 ,  0.12 ,  0.07 ,  0.07 ,  (0.20),  (0.21),  0.33 ,  0.40 ,  0.12 ,  0.22 ,  0.29 ,  (0.08),  0.50 ,  0.55 
TCAP        ,  1.29 ,  2.00 ,  2.24 ,  2.33 ,  1.10 ,  2.11 ,  2.08 ,  3.83 ,  4.23 ,  3.75 ,  4.29 ,  7.22 ,  4.01 ,  4.25 
TCB         ,  2.09 ,  1.80 ,  2.11 ,  2.96 ,  3.11 ,  4.32 ,  1.50 ,  3.62 ,  4.26 ,  2.69 ,  2.76 ,  0.78 ,  3.76 ,  3.31 
TCC         ,  (0.79),  (0.44),  0.07 ,  0.13 ,  (0.24),  (0.06),  (0.16),  (0.08),  0.03 ,  0.09 ,  0.01 ,  (0.04),  0.02 ,  0.02 
TCCC        ,  0.50 ,  0.83 ,  0.99 ,  1.05 ,  0.90 ,  1.11 ,  0.21 ,  1.58 ,  3.07 ,  1.73 ,  2.51 ,  3.85 ,  3.35 ,  2.33 
TCJ         ,  (13.26),  28.31 ,  1.26 ,  0.96 ,  1.25 ,  0.35 ,  (2.14),  (0.40),  0.44 ,  0.51 ,  1.24 ,  0.92 ,  0.78 ,  0.57 
TCMC        ,  0.03 ,  0.03 ,  0.09 ,  0.11 ,  0.11 ,  0.10 ,  0.13 ,  0.10 ,  0.10 ,  (0.48),  0.92 ,  0.06 ,  0.25 ,  0.30 
TCOAT       ,  1.59 ,  1.68 ,  3.41 ,  2.08 ,  1.50 ,  2.55 ,  1.68 ,  3.70 ,  2.07 ,  1.21 ,  1.80 ,  1.81 ,  (0.38),  2.56 
TEAM        ,,,  0.10 ,  0.27 ,  0.50 ,  0.53 ,  0.12 ,  (0.04),  0.17 ,  0.07 ,  0.05 ,  0.01 ,  0.09 ,  (0.17)
TF          ,  3.50 ,  2.79 ,  3.11 ,  3.99 ,  4.42 ,  3.94 ,  4.06 ,  7.28 ,  7.65 ,  5.94 ,  8.19 ,  8.97 ,  9.31 ,  10.62 
TFD         ,  0.01 ,  (0.07),  0.05 ,  0.05 ,  0.07 ,  0.05 ,  0.06 ,  0.05 ,  (0.05),  0.16 ,  0.51 ,  0.14 ,  (0.13),  (0.22)
TFI         ,  0.04 ,  0.02 ,  (0.04),  (0.05),  (0.46),  (0.11),  0.10 ,  (0.11),  (0.04),  0.04 ,,  (0.09),  (0.10),  0.01 
TGCI        ,  0.23 ,  0.44 ,  (0.13),  (0.27),  (0.85),,  (0.44),  0.00 ,  0.33 ,  0.30 ,  0.29 ,  0.12 ,  0.16 ,  0.17 
TGPRO       ,  (66.90),  (18.88),  14.85 ,  (0.07),  0.09 ,  0.02 ,  (0.28),  (0.19),  (1.22),  0.23 ,  0.02 ,  0.01 ,  0.00 ,  (0.02)
TH          ,  0.02 ,  0.03 ,  0.01 ,,  0.01 ,  (0.00),  0.00 ,  (0.00),  0.00 ,  0.00 ,  0.03 ,  (0.03),  0.02 ,  (0.05)
THAI        ,  7.27 ,  8.90 ,  5.98 ,  3.99 ,  5.29 ,  1.08 ,  (12.58),  4.32 ,  7.03 ,  (4.67),  2.85 ,  (5.52),  (7.15),  (5.99)
THANA       ,,,,,,,,  0.23 ,  0.44 ,  0.04 ,  (0.07),  0.15 ,  0.03 ,  0.07 
THANI       ,  0.01 ,  0.06 ,  0.09 ,  0.06 ,  0.03 ,  0.05 ,  0.05 ,  0.07 ,  0.13 ,  0.08 ,  0.20 ,  0.31 ,  0.29 ,  0.31 
THCOM       ,  1.61 ,  1.23 ,  0.98 ,  1.11 ,  (0.04),  2.78 ,  (0.65),  (0.43),  (0.72),  (0.45),  0.16 ,  1.03 ,  1.46 ,  1.94 
THIP        ,  3.78 ,  0.39 ,  (1.63),  11.64 ,  3.39 ,  4.53 ,  1.34 ,  8.14 ,  6.66 ,  7.61 ,  11.38 ,  13.86 ,  15.01 ,  30.18 
THL         ,  (0.04),  (0.08),  (0.09),  (0.09),  0.00 ,  (0.20),  0.15 ,  (0.47),  (1.12),  0.03 ,  (0.30),  (0.49),  (0.56),  (0.16)
THRE        ,  0.30 ,  0.31 ,  0.35 ,  0.37 ,  0.36 ,  0.40 ,  0.36 ,  0.40 ,  0.45 ,  (1.28),  (1.22),  (0.79),  (0.46),  0.63 
TIC         ,  2.11 ,  3.22 ,  2.49 ,  1.26 ,  1.34 ,  1.82 ,  0.09 ,  0.93 ,  2.44 ,  (1.90),  (1.73),  2.51 ,  1.99 ,  0.72 
TICON       ,  0.29 ,  0.45 ,  0.63 ,  1.40 ,  1.35 ,  1.63 ,  1.10 ,  0.99 ,  1.17 ,  0.56 ,  1.47 ,  1.55 ,  0.69 ,  0.70 
TIP         ,  1.04 ,  1.21 ,  1.69 ,  1.73 ,  1.74 ,  1.79 ,  1.82 ,  1.83 ,  1.91 ,  0.12 ,  0.88 ,  3.85 ,  4.49 ,  4.95 
TIPCO       ,  0.41 ,  0.69 ,  0.59 ,  0.68 ,  0.82 ,  1.15 ,  0.12 ,  0.43 ,  0.30 ,  0.71 ,  0.45 ,  0.24 ,  0.16 ,  2.46 
TISCO       ,,,,,,,,  2.74 ,  3.97 ,  4.49 ,  5.09 ,  5.31 ,  5.31 ,  5.31 
TIW         ,  2.20 ,  13.15 ,  9.65 ,  14.65 ,  5.66 ,  9.42 ,  6.62 ,  5.77 ,  17.85 ,  13.21 ,  9.25 ,  18.47 ,  (2.44),  (1.33)
TK          ,,  0.78 ,  0.85 ,  0.69 ,  0.50 ,  0.58 ,  0.65 ,  0.67 ,  1.06 ,  1.25 ,  1.42 ,  0.86 ,  0.39 ,  0.82 
TKS         ,,  0.18 ,  0.15 ,  0.20 ,  0.28 ,  0.30 ,  0.06 ,  0.15 ,  0.42 ,  0.66 ,  0.59 ,  0.65 ,  0.78 ,  0.79 
TKT         ,,,  0.12 ,  0.19 ,  0.06 ,  0.12 ,  0.19 ,  0.11 ,  0.19 ,  (0.07),  0.41 ,  0.18 ,  0.09 ,  0.06 
TLUXE       ,  0.16 ,  0.19 ,  0.08 ,  0.48 ,  0.65 ,  0.21 ,  0.20 ,  0.31 ,  0.62 ,  0.46 ,  0.39 ,  0.10 ,  (0.02),  (0.07)
TMB         ,  (0.07),  (1.51),  0.06 ,  0.53 ,  (0.71),  (1.05),  0.01 ,  0.05 ,  0.07 ,  0.09 ,  0.04 ,  0.13 ,  0.22 ,  0.21 
TMD         ,  0.65 ,  0.80 ,  1.02 ,  0.75 ,  0.88 ,  0.96 ,  0.96 ,  1.07 ,  0.97 ,  1.32 ,  2.08 ,  1.86 ,  1.79 ,  1.96 
TMI         ,,,,,,,,,  0.05 ,  0.04 ,  0.07 ,  0.03 ,  (0.00),  0.00 
TMT         ,,,,  0.39 ,  0.67 ,  0.54 ,  1.73 ,  0.59 ,  0.57 ,  0.19 ,  1.04 ,  1.01 ,  0.77 ,  0.74 
TMW         ,,,  2.51 ,  3.35 ,  2.48 ,  2.30 ,  1.98 ,  0.85 ,  0.86 ,  1.64 ,  0.42 ,  13.13 ,  3.73 ,  3.17 
TNDT        ,,,,,,  0.38 ,  0.51 ,  0.65 ,  0.41 ,  0.76 ,  0.76 ,  0.86 ,  0.88 ,  0.61 
TNH         ,,,,,  0.30 ,  0.59 ,  0.71 ,  0.98 ,  0.76 ,  0.96 ,  0.82 ,  0.96 ,  1.00 ,  1.15 
TNITY       ,  0.31 ,  0.84 ,  0.58 ,  0.36 ,  0.06 ,  0.33 ,  (0.63),  (0.06),  0.20 ,  0.59 ,  0.59 ,  0.70 ,  0.97 ,  0.74 
TNL         ,  1.45 ,  1.52 ,  1.78 ,  2.24 ,  2.10 ,  1.65 ,  1.74 ,  1.28 ,  1.55 ,  2.33 ,  2.41 ,  1.73 ,  1.73 ,  1.44 
TNPC        ,  0.07 ,  (0.13),  (0.23),  0.43 ,  0.09 ,  0.03 ,  0.94 ,  0.09 ,  0.06 ,  (0.42),  0.36 ,  0.48 ,  (0.03),  0.11 
TOG         ,,,,,  0.19 ,  0.29 ,  0.31 ,  0.28 ,  0.30 ,  (0.14),  0.35 ,  0.33 ,  0.43 ,  0.48 
TOP         ,,,  7.39 ,  9.19 ,  8.13 ,  9.40 ,  0.11 ,  5.91 ,  4.41 ,  7.28 ,  6.04 ,  5.09 ,  (1.97),  5.97 
TOPP        ,  7.75 ,  4.76 ,  8.77 ,  7.42 ,  6.81 ,  6.49 ,  7.64 ,  10.34 ,  13.86 ,  13.05 ,  14.69 ,  16.28 ,  16.37 ,  16.05 
TPA         ,  0.56 ,  0.55 ,  0.71 ,  0.63 ,  0.90 ,  0.41 ,  0.40 ,  0.50 ,  0.43 ,  0.55 ,  0.87 ,  0.28 ,  0.26 ,  0.51 
TPAC        ,,,,  0.18 ,  0.27 ,  0.37 ,  0.37 ,  0.55 ,  0.55 ,  0.38 ,  0.50 ,  0.61 ,  0.46 ,  0.50 
TPC         ,  1.39 ,  1.49 ,  3.60 ,  3.22 ,  2.82 ,  2.93 ,  2.53 ,  2.13 ,  2.13 ,  2.15 ,  3.81 ,  2.98 ,  0.97 ,  2.58 
TPCORP      ,  3.06 ,  3.19 ,  3.07 ,  3.07 ,  1.97 ,  0.98 ,  0.52 ,  0.38 ,  0.40 ,  0.54 ,  0.67 ,  0.44 ,  0.88 ,  0.83 
TPIPL       ,  (0.29),  0.94 ,  0.51 ,  0.19 ,  0.14 ,  0.12 ,  (0.27),  0.24 ,  0.11 ,  0.48 ,  0.01 ,  0.03 ,  0.07 ,  0.02 
TPOLY       ,,,,,,,,,  0.19 ,  0.11 ,  (0.43),  (0.86),  (0.59),  (0.49)
TPP         ,  (0.47),  1.81 ,  (0.06),  0.22 ,  0.02 ,  1.49 ,  (1.69),  0.46 ,  0.79 ,  (0.64),  1.20 ,  0.57 ,  0.73 ,  0.38 
TPROP       ,  (0.61),  2.87 ,  0.11 ,  0.00 ,  (0.01),  (0.00),  0.00 ,  0.00 ,  0.05 ,  0.11 ,  (0.07),  (0.03),  0.07 ,  (0.10)
TR          ,  4.09 ,  4.86 ,  6.23 ,  7.60 ,  5.76 ,  12.35 ,  11.08 ,  2.29 ,  15.09 ,  14.05 ,,  (0.10),  (4.80),
TRC         ,,,,,,,,,,,,  0.03 ,  0.05 ,  0.06 
TRS         ,  0.36 ,  0.76 ,  0.05 ,  (3.86),  (1.93),  (5.79),  (5.89),  (7.49),  (0.95),  (0.73),  0.25 ,  0.32 ,  (0.21),  0.15 
TRT         ,,,,,  0.11 ,  0.20 ,  0.33 ,  0.84 ,  0.49 ,  0.65 ,  0.10 ,  0.58 ,  0.16 ,  (0.15)
TRU         ,  0.67 ,  0.56 ,  0.88 ,  0.20 ,  (0.04),  (0.02),  (0.02),  (0.19),  0.36 ,  0.31 ,  0.92 ,  0.60 ,  0.26 ,  0.25 
TRUBB       ,  0.12 ,  (0.02),  (0.07),  (0.16),  0.16 ,  0.01 ,  (0.33),  0.20 ,  0.41 ,  0.18 ,  (0.40),  (0.23),  (0.18),  (0.11)
TRUE        ,  (1.07),  (1.13),  0.11 ,  (0.75),  (0.65),  0.27 ,  (0.37),  0.10 ,  0.15 ,  (0.16),  (0.45),  (0.54),  0.06 ,  0.18 
TSC         ,,,,  1.06 ,  0.86 ,  0.77 ,  0.74 ,  0.57 ,  1.15 ,  0.77 ,  0.59 ,  1.26 ,  0.49 ,  0.56 
TSF         ,,,,  0.00 ,  0.00 ,  (0.00),  (0.00),  (0.01),  0.00 ,  0.01 ,  (0.03),  (0.11),  (0.13),  (0.11)
TSI         ,  0.01 ,  0.02 ,  0.04 ,  0.06 ,  0.05 ,  0.06 ,  (0.02),  0.00 ,  (0.25),  (0.39),  (0.29),  (0.03),  (0.18),  0.01 
TSTE        ,  0.15 ,  0.20 ,  0.18 ,  0.13 ,  0.04 ,  0.11 ,  0.52 ,  0.31 ,  0.19 ,  0.37 ,  0.34 ,  0.11 ,  0.61 ,  0.42 
TSTH        ,  (0.03),  (0.01),  0.26 ,  0.06 ,  0.09 ,  0.05 ,  0.35 ,  0.01 ,  (0.01),  (0.12),  (0.19),  (0.56),  0.00 ,  (0.07)
TTA         ,  0.72 ,  1.34 ,  5.15 ,  7.08 ,  4.17 ,  5.92 ,  10.45 ,  2.16 ,  0.95 ,  0.17 ,  (5.50),  (4.66),  0.11 ,  (6.22)
TTCL        ,,,,,,,,  0.68 ,  0.70 ,  0.83 ,  1.14 ,  1.17 ,  0.82 ,  0.75 
TTI         ,  0.02 ,  4.03 ,  4.50 ,  4.31 ,  4.19 ,  (0.63),  0.49 ,  (2.60),  0.81 ,  0.55 ,  (1.88),  0.52 ,  (1.19),  0.13 
TTL         ,  5.62 ,  4.75 ,  4.12 ,  (2.54),  (3.47),  (2.46),,  1.67 ,  2.36 ,  4.37 ,  31.23 ,  5.65 ,  (24.88),  6.42 
TTTM        ,  8.56 ,  17.69 ,  12.20 ,  7.23 ,  0.18 ,  5.68 ,  0.79 ,  13.48 ,  13.97 ,  12.76 ,  27.65 ,  21.96 ,  3.84 ,  0.87 
TTW         ,,,,,,,  0.34 ,  0.40 ,  0.52 ,  0.53 ,  0.61 ,  0.65 ,  0.75 ,  0.67 
TVI         ,  0.03 ,  0.21 ,  0.01 ,  0.09 ,  0.12 ,  0.10 ,  (0.11),  0.06 ,  0.21 ,  0.14 ,  0.54 ,  0.33 ,  0.59 ,  0.07 
TVO         ,  0.80 ,  1.05 ,  0.63 ,  0.81 ,  0.75 ,  2.01 ,  1.20 ,  2.33 ,  1.99 ,  0.92 ,  2.20 ,  1.19 ,  2.08 ,  2.35 
TWP         ,  (7.50),  (0.20),  6.93 ,  0.62 ,  0.61 ,  0.49 ,  0.18 ,  (0.01),  0.16 ,  0.28 ,  0.31 ,  0.80 ,  1.19 ,  0.22 
TWZ         ,,,,  0.00 ,  0.01 ,  0.00 ,  0.01 ,,  0.04 ,  0.01 ,  0.00 ,  0.03 ,  0.02 ,  0.00 
TYCN        ,,  0.92 ,  1.50 ,  0.20 ,  (0.51),  (0.11),  0.05 ,  (2.52),  0.65 ,  0.39 ,  (0.67),  (0.96),  0.05 ,  (0.75)
UAC         ,,,,,,,,,  0.14 ,  0.14 ,  0.20 ,  0.21 ,  0.09 ,  0.15 
UBIS        ,,,,,,  0.26 ,  0.25 ,  0.31 ,  0.31 ,  0.29 ,  0.33 ,  0.38 ,  0.36 ,  0.64 
UEC         ,,,,  0.07 ,  0.13 ,  0.58 ,  0.48 ,  0.36 ,  0.25 ,  0.30 ,  0.44 ,  0.36 ,  0.37 ,  0.15 
UKEM        ,,,,,  0.01 ,  0.01 ,  0.07 ,  0.08 ,  0.12 ,  0.23 ,  0.16 ,  0.09 ,  0.08 ,  0.09 
UMI         ,  (0.05),  1.59 ,  0.13 ,  0.02 ,  (0.18),  (0.17),  (0.14),  0.15 ,  0.26 ,  0.14 ,  0.79 ,  0.03 ,  0.04 ,  (0.23)
