Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SAMCO       ,  8.66 ,  10.21 ,  5.16 ,  5.85 ,  3.83 ,  4.40 ,  5.61 ,  6.52 ,  5.09 ,  2.30 ,  3.90 ,  5.56 ,  4.91 ,  5.27 
SAMTEL      ,  0.02 ,  7.58 ,  12.34 ,  12.18 ,  14.67 ,  7.05 ,  6.65 ,  10.78 ,  11.70 ,  17.62 ,  11.30 ,  11.21 ,  8.81 ,  5.94 
SAT         ,,,,  16.28 ,  13.95 ,  16.72 ,  15.31 ,  7.63 ,  14.00 ,  7.16 ,  11.04 ,  12.07 ,  8.77 ,  8.23 
SAUCE       ,  22.32 ,  22.72 ,  20.09 ,  17.79 ,  21.24 ,  25.26 ,  23.16 ,  25.15 ,  23.58 ,  26.89 ,  28.03 ,  22.88 ,  17.11 ,  18.64 
SAWANG      ,  4.29 ,  3.92 ,  8.71 ,  4.42 ,,  (10.95),  (9.18),  (2.67),  1.18 ,  3.43 ,  1.77 ,  (0.07),  (2.81),  (0.21)
SC          ,,  5.99 ,  7.52 ,  6.75 ,  5.80 ,  10.19 ,  10.29 ,  11.09 ,  13.00 ,  9.41 ,  7.06 ,  5.50 ,  7.63 ,  8.57 
SCB         ,  (1.76),  1.79 ,  2.50 ,  2.52 ,  1.92 ,  2.27 ,  2.51 ,  2.20 ,  2.45 ,  2.83 ,  2.47 ,  2.61 ,  2.55 ,  2.15 
SCC         ,  10.34 ,  12.46 ,  19.33 ,  20.46 ,  20.69 ,  19.36 ,  10.13 ,  12.96 ,  16.55 ,  10.16 ,  7.71 ,  12.16 ,  10.86 ,  14.12 
SCCC        ,  19.02 ,  23.45 ,  30.31 ,  28.55 ,  26.93 ,  22.28 ,  20.37 ,  17.79 ,  16.49 ,  19.82 ,  17.33 ,  20.35 ,  19.38 ,  16.80 
SCG         ,,,  9.39 ,  8.60 ,  9.85 ,  9.36 ,  8.22 ,  8.26 ,  7.59 ,  7.41 ,  7.00 ,  8.14 ,  6.88 ,  3.78 
SCP         ,  5.98 ,  7.59 ,  11.54 ,  6.86 ,  4.53 ,  9.71 ,  11.91 ,  7.63 ,  7.80 ,  12.79 ,  25.08 ,  34.81 ,  23.77 ,  20.26 
SEAFCO      ,,,  15.77 ,  11.80 ,  18.62 ,  4.45 ,  2.74 ,  6.10 ,  (1.76),  (1.37),  12.66 ,  12.99 ,  17.66 ,  11.79 
SE-ED       ,  14.34 ,  19.96 ,  15.12 ,  20.74 ,  20.11 ,  17.15 ,  14.18 ,  14.91 ,  15.00 ,  13.49 ,  10.26 ,  3.58 ,  4.67 ,  4.51 
SENA        ,,,,,,,,  20.13 ,  14.95 ,  17.31 ,  11.27 ,  7.95 ,  9.57 ,  4.76 
SF          ,,,  33.24 ,  6.41 ,  16.18 ,  9.71 ,  9.05 ,  5.24 ,  12.16 ,  8.13 ,  14.18 ,  6.24 ,  7.48 ,  16.28 
SFP         ,  12.87 ,  9.97 ,  1.38 ,  3.12 ,  1.73 ,  (0.41),  10.98 ,  7.49 ,  (0.30),  10.52 ,  5.55 ,  13.84 ,  (0.55),  (2.83)
SGF         ,  3.23 ,  (14.75),  8.28 ,  2.36 ,  (39.35),  (0.29),  28.17 ,  6.42 ,  (15.69),  (4.46),  18.38 ,  2.19 ,  12.79 ,  2.93 
SGP         ,,,,,,,  20.13 ,  20.95 ,  19.14 ,  8.86 ,  6.12 ,  8.21 ,  -   ,  6.20 
SHANG       ,  12.09 ,  6.89 ,  11.90 ,  12.00 ,  12.30 ,  10.43 ,  5.88 ,  (3.24),  (2.99),  (2.68),  2.20 ,  32.13 ,  12.41 ,  9.95 
SIAM        ,  3.26 ,  5.34 ,  8.48 ,  15.56 ,  41.54 ,  10.40 ,  16.79 ,  4.90 ,  2.49 ,  10.29 ,  13.09 ,  1.15 ,  (7.89),  2.08 
SIM         ,,  9.85 ,  11.59 ,  9.55 ,  11.08 ,  7.12 ,  3.92 ,  4.03 ,  4.31 ,  3.72 ,  5.37 ,  14.04 ,  10.54 ,  2.48 
SIMAT       ,,,,,,  15.93 ,  7.99 ,  6.59 ,  7.93 ,  7.34 ,  10.51 ,  5.10 ,  (2.37),  (2.69)
SINGER      ,  8.72 ,  9.34 ,  6.84 ,  4.37 ,  (20.89),  (12.00),  (0.27),  5.05 ,  9.33 ,  9.24 ,  13.55 ,  14.73 ,  10.61 ,  6.57 
SIRI        ,  1.76 ,  6.63 ,  3.99 ,  7.31 ,  4.72 ,  5.83 ,  7.79 ,  10.99 ,  10.06 ,  8.95 ,  10.25 ,  5.52 ,  7.47 ,  7.68 
SIS         ,,,  8.39 ,  8.44 ,  8.78 ,  12.58 ,  17.19 ,  14.23 ,  14.29 ,  6.96 ,  (10.61),  6.85 ,  6.32 ,  6.27 
SITHAI      ,  9.36 ,  4.23 ,  6.39 ,  5.64 ,  6.02 ,  4.03 ,  2.81 ,  1.82 ,  4.74 ,  6.68 ,  9.27 ,  7.59 ,  6.85 ,  6.67 
SKR         ,  17.02 ,  8.87 ,  12.68 ,  15.19 ,  9.95 ,  11.46 ,  13.02 ,  13.28 ,  13.74 ,  11.50 ,  10.65 ,  11.06 ,  8.69 ,  5.67 
SMIT        ,,,,  15.19 ,  13.69 ,  12.64 ,  10.25 ,  3.40 ,  12.64 ,  13.67 ,  16.83 ,  14.16 ,  10.68 ,  8.66 
SMK         ,  2.98 ,  2.21 ,  2.88 ,  2.75 ,  2.94 ,  3.23 ,  3.41 ,  4.65 ,  7.24 ,  8.23 ,  7.88 ,  9.08 ,  9.23 ,  7.75 
SMM         ,,,,  9.53 ,  (3.04),  (1.70),  (13.32),  5.16 ,  3.41 ,  2.76 ,  6.07 ,  4.72 ,  1.21 ,  (1.95)
SMPC        ,  1.02 ,  (145.71),  4.09 ,  3.47 ,  3.05 ,  4.74 ,  58.86 ,  46.73 ,  2.33 ,  25.61 ,  23.50 ,  14.66 ,  24.40 ,  25.19 
SMT         ,,,,,,,,  7.53 ,  12.94 ,  (45.63),  25.24 ,  4.31 ,  (2.70),  (1.18)
SNC         ,,,  17.21 ,  19.70 ,  17.81 ,  12.05 ,  5.14 ,  6.21 ,  15.80 ,  17.63 ,  14.56 ,  11.87 ,  10.54 ,  10.96 
SOLAR       ,,,,  12.80 ,  5.05 ,  (7.63),  0.53 ,  (12.16),  (3.52),  2.38 ,  8.49 ,  6.74 ,  2.44 ,  (1.07)
SORKON      ,  3.95 ,  2.81 ,  6.03 ,  5.64 ,  7.66 ,  3.97 ,  6.22 ,  8.01 ,  9.16 ,  10.32 ,  12.75 ,  10.58 ,  10.62 ,  10.11 
SPACK       ,,,  14.70 ,  12.05 ,  15.97 ,  16.02 ,  15.28 ,  15.22 ,  17.81 ,  10.41 ,  4.96 ,  (0.54),  (3.30),  (0.59)
SPALI       ,  10.01 ,  22.78 ,  11.02 ,  15.68 ,  18.25 ,  14.01 ,  15.53 ,  25.65 ,  23.13 ,  21.36 ,  17.14 ,  13.85 ,  17.20 ,  13.99 
SPC         ,  3.88 ,  3.20 ,  6.32 ,  7.59 ,  6.77 ,  7.83 ,  8.16 ,  8.78 ,  8.68 ,  9.24 ,  7.78 ,  8.04 ,  8.67 ,  8.67 
SPCG        ,,,,,,,,,,,  4.82 ,  7.40 ,  11.90 ,  13.08 
SPG         ,  20.07 ,  16.94 ,  10.47 ,  8.44 ,  11.15 ,  16.79 ,  17.14 ,  18.89 ,  17.08 ,  13.43 ,  19.69 ,  18.71 ,  12.37 ,  13.09 
SPI         ,  9.88 ,  7.39 ,  8.38 ,  8.33 ,  6.92 ,  5.43 ,  7.71 ,  7.79 ,  7.25 ,  6.65 ,  7.54 ,  7.07 ,  5.79 ,  6.03 
SPORT       ,  8.50 ,  9.57 ,  11.61 ,  6.52 ,  11.31 ,  2.66 ,  4.97 ,  5.16 ,  7.23 ,  7.06 ,  5.14 ,  4.51 ,  (3.27),  1.31 
SPPT        ,,,,  35.70 ,  27.67 ,  12.70 ,  7.99 ,  7.99 ,  12.70 ,  (29.52),  50.70 ,  3.18 ,  (3.19),  (3.50)
SSC         ,  9.99 ,  10.72 ,  9.09 ,  8.34 ,  7.35 ,  5.33 ,  2.27 ,  4.99 ,  5.50 ,  1.19 ,  5.51 ,  (3.57),  0.08 ,  (3.15)
SSF         ,  5.06 ,  1.64 ,  6.64 ,  6.63 ,  7.28 ,  9.16 ,  15.15 ,  17.86 ,  5.75 ,  17.58 ,  19.01 ,  3.02 ,  12.25 ,  12.23 
SSI         ,  16.84 ,  18.70 ,  17.86 ,  (0.90),  9.34 ,  4.59 ,  (11.28),  5.57 ,  7.97 ,  1.15 ,  (14.31),  (6.12),  (2.04),  (0.91)
SSSC        ,  3.95 ,  7.59 ,  11.47 ,  11.75 ,  11.96 ,  10.19 ,  14.59 ,  4.42 ,  12.65 ,  12.63 ,  14.88 ,  14.57 ,  9.32 ,  6.83 
SST         ,  7.49 ,  8.35 ,  8.45 ,  9.65 ,  9.72 ,  6.95 ,  10.20 ,  11.46 ,  6.65 ,  18.84 ,  (0.86),  0.08 ,  11.02 ,  0.87 
STA         ,  9.14 ,  6.19 ,  10.24 ,  1.61 ,  9.34 ,  4.30 ,  7.88 ,  13.70 ,  15.17 ,  7.34 ,  5.79 ,  7.54 ,  4.24 ,  4.78 
STANLY      ,  17.59 ,  21.27 ,  26.59 ,  24.24 ,  26.95 ,  25.24 ,  24.37 ,  18.68 ,  16.39 ,  21.98 ,  9.79 ,  19.12 ,  15.23 ,  11.20 
STAR        ,,,,  12.57 ,  5.70 ,  7.48 ,  3.92 ,  4.65 ,  2.65 ,  (0.97),  (3.80),  0.71 ,  (1.77),  (5.56)
STEC        ,  12.35 ,  11.68 ,  2.24 ,  5.38 ,  (11.80),  0.84 ,  2.34 ,  3.28 ,  4.81 ,  7.17 ,  7.90 ,  9.80 ,  7.75 ,  7.89 
STHAI       ,,,  (2.98),  (1.06),  (27.08),  (5.64),  (6.60),  (0.61),  (6.10),  1.13 ,  (31.28),  (8.38),  (10.35),  6.57 
STPI        ,  (9.58),  8.63 ,  (3.72),  12.87 ,  19.43 ,  0.90 ,  24.18 ,  22.27 ,  39.10 ,  10.38 ,  25.08 ,  23.90 ,  24.57 ,  22.99 
SUC         ,  7.82 ,  7.51 ,  3.45 ,  5.62 ,  7.80 ,  4.71 ,  3.16 ,  7.46 ,  13.47 ,  5.26 ,  6.77 ,  6.04 ,  6.01 ,  6.30 
SUPER       ,,,,  3.98 ,  (6.73),  (9.65),  (9.08),  (28.06),  (4.57),  1.24 ,  9.68 ,  2.59 ,  (1.70),  (2.60)
SUSCO       ,  9.57 ,  4.14 ,  3.98 ,  4.55 ,  0.09 ,  (0.95),  1.45 ,  7.70 ,  5.77 ,  11.15 ,  26.49 ,  5.81 ,  8.51 ,  4.40 
SVH         ,  1.29 ,  1.62 ,  9.13 ,  4.22 ,  8.05 ,  9.86 ,  14.38 ,  13.03 ,  14.43 ,  18.87 ,  21.07 ,  17.76 ,  18.93 ,  18.31 
SVI         ,  3.48 ,  11.77 ,  10.37 ,  10.30 ,  10.67 ,  11.84 ,  16.72 ,  14.25 ,  15.95 ,  (25.95),  28.95 ,  28.51 ,  (4.44),  28.49 
SVOA        ,  8.47 ,  6.69 ,  8.68 ,  5.34 ,  8.91 ,  9.73 ,  6.04 ,  5.10 ,  5.98 ,  6.62 ,  5.11 ,  4.55 ,  3.44 ,  4.60 
SWC         ,,,  20.88 ,  12.55 ,  11.70 ,  15.66 ,  12.07 ,  18.28 ,  17.93 ,  16.44 ,  18.53 ,  20.54 ,  14.25 ,  19.21 
SYMC        ,,,,,,,,,  21.90 ,  23.18 ,  21.25 ,  16.85 ,  10.46 ,  6.85 
SYNEX       ,,,,,,,  6.95 ,  9.63 ,  11.37 ,  13.88 ,  11.47 ,  6.29 ,  4.79 ,  8.55 
SYNTEC      ,  88.03 ,,  (1.63),  (1.19),  9.22 ,  9.23 ,  8.66 ,  8.85 ,  5.41 ,  3.07 ,  (2.23),  2.44 ,  8.76 ,  10.71 
TAPAC       ,,,,  12.99 ,  8.75 ,  2.69 ,  8.15 ,  10.44 ,  12.25 ,  9.65 ,  11.99 ,  5.44 ,  6.48 ,  5.56 
TASCO       ,  4.41 ,  (0.17),  3.15 ,  6.95 ,  8.00 ,  7.16 ,  (11.51),  8.28 ,  12.33 ,  7.98 ,  6.36 ,  6.05 ,  8.78 ,  40.83 
TBSP        ,  11.76 ,  16.53 ,  18.61 ,  12.18 ,  16.31 ,  13.35 ,  11.73 ,  11.71 ,  7.47 ,  17.21 ,  13.74 ,  11.22 ,  13.35 ,  8.85 
TC          ,  2.12 ,  2.70 ,  1.84 ,  1.90 ,  (2.03),  (2.29),  5.85 ,  6.45 ,  1.96 ,  3.63 ,  4.38 ,  (0.59),  7.04 ,  7.27 
TCAP        ,  1.65 ,  2.17 ,  2.39 ,  1.99 ,  1.00 ,  1.60 ,  1.21 ,  2.21 ,  2.26 ,  1.34 ,  1.27 ,  2.02 ,  1.25 ,  1.12 
TCB         ,  19.57 ,  15.37 ,  15.88 ,  18.69 ,  16.35 ,  20.52 ,  8.01 ,  12.77 ,  14.16 ,  6.53 ,  6.91 ,  2.27 ,  8.76 ,  8.13 
TCC         ,  (4.26),  (3.45),  2.74 ,  (4.53),  (22.54),  (3.97),  (12.86),  (10.48),  6.92 ,  11.90 ,  1.20 ,  (8.23),  3.99 ,  2.88 
TCCC        ,  8.85 ,  10.46 ,  11.41 ,  11.80 ,  14.43 ,  15.46 ,  8.37 ,  11.98 ,  30.00 ,  17.18 ,  21.00 ,  26.93 ,  20.41 ,  16.15 
TCJ         ,  (33.49),  (2.76),  8.21 ,  6.15 ,  8.23 ,  4.61 ,  (5.00),  (0.27),  5.44 ,  5.57 ,  8.15 ,  6.41 ,  5.15 ,  4.22 
TCMC        ,  3.10 ,  2.84 ,  3.96 ,  5.00 ,  5.87 ,  6.53 ,  6.38 ,  4.61 ,  4.44 ,  (18.35),  33.41 ,  3.02 ,  10.77 ,  10.06 
TCOAT       ,  5.20 ,  5.14 ,  8.78 ,  5.70 ,  4.60 ,  8.15 ,  5.30 ,  9.80 ,  5.24 ,  3.72 ,  4.60 ,  3.98 ,  (0.37),  4.22 
TEAM        ,,,  11.96 ,  23.73 ,  31.22 ,  27.47 ,  6.41 ,  (1.95),  8.51 ,  3.79 ,  2.56 ,  0.41 ,  4.99 ,  (9.37)
TF          ,  17.68 ,  12.51 ,  14.19 ,  16.62 ,  16.72 ,  14.17 ,  12.91 ,  20.56 ,  19.51 ,  13.74 ,  16.62 ,  15.84 ,  13.67 ,  13.48 
TFD         ,  2.85 ,  (3.54),  6.39 ,  7.16 ,  6.82 ,  5.64 ,  4.68 ,  4.33 ,  1.13 ,  10.35 ,  24.76 ,  5.45 ,  1.21 ,  0.35 
TFI         ,  8.30 ,  4.62 ,  (2.26),  (4.28),  (3.45),  0.65 ,  5.19 ,  0.12 ,  1.66 ,  4.80 ,,  (2.41),  (4.50),  3.49 
TGCI        ,  5.47 ,  7.37 ,  0.49 ,  (0.07),  (4.43),,  (4.23),  3.10 ,  11.68 ,  10.87 ,  10.29 ,  7.53 ,  9.52 ,  9.38 
TGPRO       ,  (43.54),  (20.05),  0.98 ,  (1.17),  1.94 ,  1.61 ,  (8.99),  (4.00),  (48.99),  65.15 ,  9.69 ,  4.13 ,  2.11 ,  (4.99)
TH          ,  1.63 ,  3.73 ,  1.69 ,,  2.37 ,  0.04 ,  1.09 ,  (0.26),  0.37 ,  0.93 ,  5.18 ,  (2.39),  2.63 ,  (3.78)
THAI        ,  11.50 ,  12.78 ,  10.40 ,  6.70 ,  7.19 ,  1.46 ,  (6.71),  5.21 ,  8.02 ,  (0.80),  4.47 ,  (2.25),  (3.47),  (2.70)
THANA       ,,,,,,,,  15.44 ,  18.79 ,  2.84 ,  1.21 ,  5.55 ,  3.08 ,  4.50 
THANI       ,  6.99 ,  4.17 ,  5.36 ,  3.17 ,  2.51 ,  3.74 ,  2.52 ,  2.67 ,  3.41 ,  2.81 ,  3.92 ,  4.11 ,  3.25 ,  3.30 
THCOM       ,  9.66 ,  6.95 ,  5.00 ,  5.24 ,  2.50 ,  18.44 ,  (1.79),  1.81 ,  (1.59),  1.73 ,  5.46 ,  6.70 ,  8.34 ,  9.51 
THIP        ,  7.60 ,  1.33 ,  (0.92),  19.31 ,  5.92 ,  7.76 ,  2.70 ,  12.32 ,  9.29 ,  10.81 ,  13.42 ,  14.10 ,  13.53 ,  23.42 
THL         ,  (1.58),  (4.10),  (5.08),  (5.16),  1.76 ,  (4.55),  9.04 ,  (14.91),  (43.62),  4.26 ,  (5.57),  (8.27),  (22.48),  (9.36)
THRE        ,  12.15 ,  11.91 ,  12.14 ,  13.86 ,  13.25 ,  13.79 ,  13.66 ,  13.60 ,  11.18 ,  (12.62),  (17.97),  (11.29),  (5.32),  21.99 
TIC         ,  3.35 ,  5.93 ,  4.41 ,  2.19 ,  2.97 ,  2.56 ,  1.17 ,  1.62 ,  3.50 ,  (0.90),  (1.15),  2.14 ,  1.84 ,  0.95 
TICON       ,  9.38 ,  12.10 ,  11.45 ,  18.22 ,  16.87 ,  16.78 ,  11.54 ,  8.60 ,  11.36 ,  6.50 ,  11.23 ,  9.69 ,  5.35 ,  4.81 
TIP         ,  5.96 ,  7.17 ,  9.91 ,  7.72 ,  7.38 ,  7.37 ,  7.45 ,  5.92 ,  4.23 ,  1.04 ,  0.90 ,  2.25 ,  2.48 ,  2.87 
TIPCO       ,  14.14 ,  17.90 ,  15.76 ,  13.53 ,  13.65 ,  19.58 ,  5.74 ,  6.43 ,  4.98 ,  8.80 ,  6.48 ,  3.99 ,  1.17 ,  20.43 
TISCO       ,,,,,,,,  2.15 ,  2.68 ,  2.48 ,  1.88 ,  1.67 ,  1.57 ,  1.77 
TIW         ,  3.33 ,  14.40 ,  9.92 ,  11.97 ,  4.18 ,  8.20 ,  6.18 ,  5.43 ,  14.54 ,  9.77 ,  7.46 ,  13.00 ,  (1.21),  (0.84)
TK          ,,  12.58 ,  12.50 ,  9.08 ,  6.15 ,  7.30 ,  7.81 ,  7.27 ,  10.35 ,  9.20 ,  7.91 ,  4.09 ,  2.38 ,  5.07 
TKS         ,,  5.80 ,  5.29 ,  6.32 ,  8.46 ,  8.65 ,  5.35 ,  6.32 ,  10.10 ,  13.51 ,  11.51 ,  11.21 ,  12.13 ,  12.53 
TKT         ,,,  5.51 ,  7.74 ,  4.29 ,  5.54 ,  7.84 ,  4.38 ,  6.79 ,  (0.02),  10.56 ,  5.59 ,  3.51 ,  2.74 
TLUXE       ,  8.10 ,  9.83 ,  3.38 ,  17.30 ,  18.88 ,  7.82 ,  7.08 ,  11.66 ,  22.12 ,  14.40 ,  13.69 ,  3.97 ,  (0.29),  (2.02)
TMB         ,  (0.03),  (3.64),  0.19 ,  1.14 ,  (1.63),  (6.31),  0.10 ,  0.37 ,  0.57 ,  0.62 ,  0.23 ,  0.95 ,  1.36 ,  1.40 
TMD         ,  12.95 ,  18.03 ,  19.12 ,  11.87 ,  12.71 ,  12.12 ,  12.49 ,  12.86 ,  10.71 ,  12.50 ,  18.22 ,  15.14 ,  12.78 ,  12.75 
TMI         ,,,,,,,,,  15.62 ,  8.75 ,  10.88 ,  4.71 ,  1.02 ,  1.63 
TMT         ,,,,  12.62 ,  18.71 ,  14.32 ,  40.72 ,  12.66 ,  11.08 ,  6.28 ,  14.26 ,  11.70 ,  8.88 ,  9.40 
TMW         ,,,  16.97 ,  18.10 ,  11.80 ,  11.17 ,  9.17 ,  4.18 ,  4.02 ,  7.60 ,  4.16 ,  31.55 ,  9.48 ,  8.05 
TNDT        ,,,,,,  22.09 ,  25.06 ,  25.92 ,  14.25 ,  22.22 ,  18.97 ,  18.33 ,  15.79 ,  8.93 
TNH         ,,,,,  16.83 ,  26.68 ,  30.57 ,  36.03 ,  24.44 ,  27.47 ,  23.92 ,  22.83 ,  20.94 ,  22.17 
TNITY       ,  7.06 ,  13.24 ,  5.89 ,  5.55 ,  1.04 ,  3.87 ,  (5.96),  (0.74),  3.44 ,  6.59 ,  5.95 ,  5.30 ,  6.49 ,  4.68 
TNL         ,  11.72 ,  10.69 ,  10.33 ,  11.89 ,  9.94 ,  7.69 ,  8.02 ,  5.56 ,  6.54 ,  10.08 ,  8.99 ,  5.62 ,  5.43 ,  4.42 
TNPC        ,  6.87 ,  2.46 ,  1.02 ,  10.20 ,  4.96 ,  2.34 ,  8.00 ,  4.27 ,  6.92 ,  (1.53),  15.21 ,  14.43 ,  2.53 ,  2.89 
TOG         ,,,,,  8.86 ,  12.50 ,  11.89 ,  9.44 ,  10.45 ,  (2.25),  10.62 ,  9.82 ,  12.11 ,  12.94 
TOP         ,,,  17.64 ,  20.61 ,  17.83 ,  20.33 ,  1.40 ,  12.25 ,  9.88 ,  14.99 ,  10.31 ,  8.33 ,  (0.33),  9.11 
TOPP        ,  11.30 ,  6.72 ,  12.60 ,  9.10 ,  8.57 ,  7.83 ,  8.31 ,  9.72 ,  12.48 ,  9.93 ,  9.94 ,  10.41 ,  9.96 ,  8.92 
TPA         ,  12.30 ,  11.65 ,  15.01 ,  12.31 ,  16.03 ,  8.16 ,  7.13 ,  8.19 ,  6.96 ,  9.44 ,  13.22 ,  4.06 ,  4.12 ,  8.55 
TPAC        ,,,,  14.22 ,  14.65 ,  17.28 ,  15.28 ,  20.49 ,  17.14 ,  12.27 ,  13.93 ,  15.19 ,  10.86 ,  11.72 
TPC         ,  9.85 ,  9.53 ,  18.32 ,  15.49 ,  13.06 ,  13.33 ,  13.22 ,  11.24 ,  11.65 ,  11.96 ,  19.09 ,  13.37 ,  4.36 ,  11.18 
TPCORP      ,  22.79 ,  21.90 ,  19.59 ,  17.84 ,  10.81 ,  4.64 ,  2.16 ,  1.82 ,  1.72 ,  2.84 ,  2.96 ,  1.33 ,  3.46 ,  3.99 
TPIPL       ,  1.26 ,  9.67 ,  6.36 ,  4.24 ,  6.31 ,  4.33 ,  (5.55),  7.59 ,  4.22 ,  15.39 ,  0.79 ,  1.28 ,  2.39 ,  1.27 
TPOLY       ,,,,,,,,,  8.00 ,  5.34 ,  (5.38),  (11.76),  (4.00),  (1.41)
TPP         ,  (4.31),  13.90 ,  (0.20),  1.41 ,  0.37 ,  9.25 ,  (8.55),  2.47 ,  4.63 ,  (2.77),  7.52 ,  3.42 ,  3.81 ,  1.99 
TPROP       ,  (3.40),  34.30 ,  3.44 ,  (1.32),  0.36 ,  0.43 ,  0.84 ,  0.46 ,  2.87 ,  9.30 ,  (3.43),  (2.26),  11.08 ,  (8.27)
TR          ,  16.86 ,  18.24 ,  20.13 ,  19.57 ,  13.69 ,  22.91 ,  17.19 ,  3.24 ,  19.05 ,  16.05 ,,  (0.92),  (5.90),
TRC         ,,,,,,,,,,,,  7.27 ,  12.41 ,  10.56 
TRS         ,  1.82 ,  2.71 ,  0.76 ,  (11.21),  (5.37),  (19.96),  (26.87),  (24.59),  (13.46),  (7.34),  9.90 ,  12.59 ,  (2.22),  6.83 
TRT         ,,,,,  9.40 ,  14.41 ,  18.87 ,  16.01 ,  11.22 ,  14.80 ,  3.71 ,  10.53 ,  4.30 ,  (0.59)
TRU         ,  17.49 ,  15.43 ,  21.82 ,  4.64 ,  (0.32),  (0.41),  (0.29),  (4.25),  8.17 ,  9.04 ,  19.91 ,  11.20 ,  4.90 ,  4.28 
TRUBB       ,  6.35 ,  1.98 ,  1.58 ,  (0.02),  7.72 ,  4.53 ,  (0.55),  6.06 ,  7.75 ,  5.60 ,  (0.27),  0.83 ,  0.70 ,  2.44 
TRUE        ,  (1.16),  (1.23),  2.28 ,  (0.23),  1.74 ,  7.83 ,  6.22 ,  7.53 ,  6.32 ,  11.76 ,  0.18 ,  1.12 ,  2.61 ,  3.16 
TSC         ,,,,  23.73 ,  17.09 ,  11.24 ,  10.90 ,  8.19 ,  15.61 ,  10.63 ,  6.75 ,  14.11 ,  5.36 ,  5.90 
TSF         ,,,,  26.48 ,  23.35 ,  (37.46),  (19.01),  (16.01),  0.83 ,  4.53 ,  (16.99),  (56.53),  (71.82),  (79.96)
TSI         ,  1.16 ,  0.76 ,  1.89 ,  0.30 ,  2.01 ,  1.84 ,  0.65 ,  1.01 ,  (13.50),  (5.56),  (2.77),  (0.33),  (1.47),  0.57 
TSTE        ,  22.01 ,  31.07 ,  12.67 ,  5.99 ,  1.89 ,  6.11 ,  15.00 ,  8.41 ,  5.79 ,  10.83 ,  8.03 ,  4.23 ,  11.28 ,  7.01 
TSTH        ,  (0.10),  3.28 ,  9.66 ,  4.52 ,  6.46 ,  2.68 ,  16.07 ,  1.35 ,  0.41 ,  (3.02),  (4.39),  (18.75),  2.40 ,  (1.06)
TTA         ,  15.67 ,  23.82 ,  43.01 ,  36.84 ,  21.51 ,  22.89 ,  28.38 ,  6.60 ,  3.17 ,  2.36 ,  (8.10),  (9.67),  0.83 ,  (29.30)
TTCL        ,,,,,,,,  10.33 ,  11.29 ,  10.66 ,  10.46 ,  7.50 ,  3.26 ,  4.44 
TTI         ,  2.03 ,  7.34 ,  9.98 ,  9.29 ,  8.64 ,  1.56 ,  2.56 ,  (2.93),  3.46 ,  3.28 ,  (1.11),  2.68 ,  0.71 ,  2.29 
TTL         ,  7.01 ,  5.68 ,  4.87 ,  (2.34),  (3.38),  (2.54),,  1.87 ,  3.01 ,  6.79 ,  26.92 ,  4.37 ,  0.88 ,  (0.15)
TTTM        ,  6.30 ,  10.94 ,  8.04 ,  4.65 ,  1.60 ,  3.83 ,  2.12 ,  6.63 ,  8.49 ,  7.40 ,  14.42 ,  10.40 ,  1.78 ,  0.41 
TTW         ,,,,,,,  11.73 ,  12.61 ,  12.68 ,  13.21 ,  14.25 ,  15.16 ,  15.11 ,  14.14 
TVI         ,  2.03 ,  4.75 ,  0.23 ,  2.63 ,  2.19 ,  2.76 ,  (1.57),  1.25 ,  3.02 ,  2.33 ,  5.36 ,  2.83 ,  4.93 ,  0.48 
TVO         ,  14.81 ,  16.74 ,  10.29 ,  13.73 ,  13.26 ,  27.46 ,  19.72 ,  25.61 ,  20.88 ,  9.95 ,  19.29 ,  9.90 ,  18.41 ,  21.83 
TWP         ,  (85.05),  5.98 ,  22.29 ,  11.99 ,  10.93 ,  8.32 ,  3.14 ,  (0.12),  3.04 ,  5.24 ,  6.00 ,  14.17 ,  19.76 ,  3.78 
TWZ         ,,,,  15.81 ,  17.57 ,  14.47 ,  5.57 ,,  9.42 ,  5.12 ,  4.42 ,  7.51 ,  6.93 ,  2.91 
TYCN        ,,  6.14 ,  9.27 ,  2.24 ,  (1.15),  1.29 ,  2.16 ,  (12.00),  5.11 ,  3.41 ,  (2.85),  (4.57),  1.47 ,  (4.54)
UAC         ,,,,,,,,,  21.05 ,  19.31 ,  18.86 ,  11.22 ,  4.32 ,  6.74 
UBIS        ,,,,,,  21.32 ,  22.08 ,  26.34 ,  25.26 ,  23.86 ,  22.57 ,  22.31 ,  17.60 ,  23.21 
UEC         ,,,,  19.84 ,  27.99 ,  26.00 ,  21.33 ,  16.66 ,  11.29 ,  13.46 ,  16.72 ,  13.23 ,  14.00 ,  5.75 
UKEM        ,,,,,  5.41 ,  5.94 ,  7.91 ,  7.60 ,  9.75 ,  14.69 ,  11.23 ,  6.71 ,  6.96 ,  8.14 
UMI         ,  8.56 ,  10.21 ,  5.59 ,  2.68 ,  (1.89),  (2.68),  (1.75),  7.33 ,  10.47 ,  8.52 ,  21.84 ,  2.62 ,  1.92 ,  (4.98)
UMS         ,,,  46.53 ,  37.27 ,  29.73 ,  41.44 ,  29.08 ,  6.35 ,  4.12 ,  5.88 ,  (5.76),  (12.20),  (0.63),  (30.37)
