Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SCP         ,  9.20 ,  4.66 ,  3.30 ,  2.53 ,  1.71 ,  1.19 ,  0.95 ,  0.56 ,  0.14 ,  0.13 ,  0.09 ,  0.04 ,  0.01 ,  0.04 
SEAFCO      ,,,  0.07 ,  0.27 ,  0.32 ,  0.43 ,  0.51 ,  0.43 ,  0.74 ,  0.94 ,  0.63 ,  0.23 ,  0.14 ,  0.23 
SE-ED       ,  0.04 ,  0.04 ,  0.12 ,  0.10 ,  0.00 ,  -   ,  0.06 ,  0.09 ,  0.08 ,  0.10 ,  0.09 ,  0.22 ,  0.63 ,  0.54 
SENA        ,,,,,,,,  0.27 ,  0.67 ,  0.40 ,  0.79 ,  1.14 ,  1.24 ,  1.12 
SF          ,,,  0.06 ,  1.79 ,  1.21 ,  1.54 ,  1.62 ,  1.27 ,  1.13 ,  0.92 ,  0.64 ,  0.60 ,  0.29 ,  0.24 
SFP         ,  0.16 ,  0.20 ,  0.36 ,  0.47 ,  0.50 ,  0.41 ,  0.15 ,  0.08 ,  0.15 ,  0.14 ,  0.05 ,  0.27 ,  0.03 ,  0.02 
SGF         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SGP         ,,,,,,,  0.05 ,  0.20 ,  0.84 ,  1.61 ,  1.22 ,  1.44 ,  1.39 ,  1.07 
SHANG       ,  0.05 ,  0.04 ,  0.00 ,  0.00 ,  -   ,  -   ,  0.00 ,  0.04 ,  0.04 ,  0.04 ,  0.03 ,  -   ,  -   ,  -   
SIAM        ,  (3.09),  (16.72),  17.39 ,  0.29 ,  0.12 ,  0.05 ,  -   ,  -   ,  0.08 ,  0.03 ,  -   ,  0.00 ,  0.02 ,  0.10 
SIM         ,,  0.43 ,  0.46 ,  0.74 ,  0.87 ,  0.25 ,  0.90 ,  0.53 ,  0.51 ,  1.01 ,  0.72 ,  0.75 ,  1.69 ,  1.41 
SIMAT       ,,,,,,  0.04 ,  0.04 ,  2.32 ,  0.78 ,  1.36 ,  1.08 ,  0.47 ,  0.58 ,  0.61 
SINGER      ,  0.32 ,  0.60 ,  0.94 ,  1.43 ,  2.19 ,  2.14 ,  2.30 ,  1.64 ,  0.97 ,  0.75 ,  0.64 ,  0.80 ,  0.67 ,  0.65 
SIRI        ,  1.13 ,  1.92 ,  1.29 ,  0.86 ,  0.73 ,  0.70 ,  1.01 ,  0.96 ,  1.69 ,  1.70 ,  1.62 ,  2.03 ,  1.58 ,  1.24 
SIS         ,,,  1.68 ,  1.69 ,  1.54 ,  0.74 ,  0.59 ,  0.91 ,  0.79 ,  1.75 ,  5.06 ,  1.88 ,  1.63 ,  0.79 
SITHAI      ,  0.41 ,  0.25 ,  0.17 ,  0.11 ,  0.08 ,  0.09 ,  0.21 ,  0.29 ,  0.34 ,  0.63 ,  0.76 ,  0.89 ,  0.90 ,  0.94 
SKR         ,  2.42 ,  1.18 ,  0.80 ,  0.69 ,  0.60 ,  0.44 ,  0.31 ,  0.27 ,  0.28 ,  0.28 ,  0.36 ,  0.29 ,  0.42 ,  0.57 
SMIT        ,,,,  0.26 ,  0.28 ,  0.27 ,  0.44 ,  0.33 ,  0.22 ,  0.28 ,  0.12 ,  0.01 ,  0.00 ,  0.00 
SMK         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SMM         ,,,,  0.24 ,  0.29 ,  0.33 ,  0.36 ,  0.31 ,  0.23 ,  0.48 ,  0.50 ,  0.67 ,  0.79 ,  1.01 
SMPC        ,  5.90 ,  (1.59),  (0.56),  (0.47),  (0.49),  (0.38),  (2.50),  (4.47),  (12.68),  3.90 ,  0.91 ,  0.86 ,  0.53 ,  0.34 
SMT         ,,,,,,,,  0.58 ,  0.55 ,  0.21 ,  0.61 ,  0.51 ,  0.37 ,  0.66 
SNC         ,,,  0.17 ,  0.45 ,  0.48 ,  0.25 ,  0.07 ,  0.04 ,  -   ,  -   ,  0.02 ,  0.15 ,  0.16 ,  0.11 
SOLAR       ,,,,  0.07 ,  0.15 ,  0.07 ,  0.08 ,  0.08 ,  0.08 ,  0.11 ,  0.16 ,  0.12 ,  0.34 ,  0.54 
SORKON      ,  1.64 ,  4.73 ,  3.85 ,  2.50 ,  2.61 ,  3.00 ,  2.79 ,  2.38 ,  1.98 ,  1.80 ,  0.72 ,  0.72 ,  0.92 ,  1.16 
SPACK       ,,,  0.16 ,  0.38 ,  0.37 ,  0.36 ,  0.22 ,  0.18 ,  0.09 ,  0.43 ,  1.24 ,  1.28 ,  1.26 ,  1.21 
SPALI       ,  0.35 ,  0.63 ,  0.61 ,  0.73 ,  0.50 ,  0.76 ,  0.99 ,  0.16 ,  0.49 ,  0.47 ,  0.43 ,  0.59 ,  0.72 ,  1.02 
SPC         ,  0.27 ,  0.36 ,  0.22 ,  0.11 ,  0.07 ,  0.02 ,  0.01 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  -   ,  -   
SPCG        ,,,,,,,,,,,  4.45 ,  6.31 ,  3.11 ,  2.21 
SPG         ,  0.00 ,  0.01 ,  0.00 ,  0.01 ,  0.00 ,  0.09 ,  0.01 ,  0.03 ,  0.00 ,  0.05 ,  -   ,  -   ,  0.00 ,  -   
SPI         ,  0.29 ,  0.22 ,  0.20 ,  0.16 ,  0.14 ,  0.13 ,  0.12 ,  0.08 ,  0.06 ,  0.08 ,  0.07 ,  0.10 ,  0.08 ,  0.09 
SPORT       ,  4.25 ,  2.66 ,  0.33 ,  0.31 ,  0.42 ,  0.51 ,  0.56 ,  0.62 ,  0.80 ,  1.08 ,  1.13 ,  1.68 ,  1.67 ,  1.68 
SPPT        ,,,,  0.03 ,  0.00 ,  0.16 ,  0.35 ,  0.09 ,  0.10 ,  0.11 ,  0.45 ,  0.28 ,  0.41 ,  0.40 
SSC         ,  0.03 ,  0.03 ,  0.03 ,  0.02 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.08 ,  0.11 ,  -   
SSF         ,  1.21 ,  0.83 ,  0.61 ,  0.63 ,  0.44 ,  0.38 ,  0.23 ,  0.08 ,  0.49 ,  0.31 ,  0.17 ,  0.30 ,  0.24 ,  0.16 
SSI         ,  2.24 ,  0.72 ,  0.63 ,  1.82 ,  1.14 ,  0.52 ,  1.49 ,  1.23 ,  0.99 ,  1.82 ,  3.71 ,  5.30 ,  11.27 ,  (0.72)
SSSC        ,  20.39 ,  9.06 ,  4.30 ,  3.15 ,  2.05 ,  1.70 ,  1.92 ,  0.89 ,  0.93 ,  1.04 ,  0.93 ,  0.62 ,  0.43 ,  0.29 
SST         ,  -   ,  -   ,  -   ,  -   ,  0.15 ,  0.20 ,  0.16 ,  0.31 ,  0.49 ,  0.73 ,  1.39 ,  1.50 ,  0.88 ,  1.05 
STA         ,  1.33 ,  1.55 ,  1.71 ,  1.96 ,  2.28 ,  3.06 ,  1.62 ,  1.88 ,  2.25 ,  1.01 ,  0.79 ,  0.98 ,  0.68 ,  0.90 
STANLY      ,  0.15 ,  0.19 ,  0.10 ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  -   
STAR        ,,,,  0.70 ,  0.77 ,  0.68 ,  0.47 ,  0.34 ,  0.43 ,  0.59 ,  0.52 ,  0.59 ,  0.81 ,  6.91 
STEC        ,  0.18 ,  0.18 ,  0.42 ,  0.65 ,  0.49 ,  0.44 ,  0.25 ,  0.05 ,  0.04 ,  0.04 ,  0.06 ,  0.03 ,  0.02 ,  0.02 
STHAI       ,,,  1.52 ,  1.00 ,  2.81 ,  8.76 ,  3.25 ,  4.09 ,  13.33 ,  90.03 ,  (2.68),  (2.99),  (1.99),  0.05 
STPI        ,  0.28 ,  0.41 ,  0.42 ,  0.30 ,  0.14 ,  0.09 ,  0.01 ,  0.00 ,  0.00 ,  0.01 ,  0.01 ,  0.00 ,  0.00 ,  0.00 
SUC         ,  0.11 ,  0.20 ,  0.27 ,  0.19 ,  0.15 ,  0.16 ,  0.20 ,  0.14 ,  0.06 ,  0.20 ,  0.19 ,  0.04 ,  0.06 ,  0.04 
SUPER       ,,,,  0.70 ,  0.79 ,  0.84 ,  0.79 ,  2.96 ,  2.98 ,  -   ,  1.72 ,  0.00 ,  0.15 ,  1.40 
SUSCO       ,  0.48 ,  0.29 ,  0.23 ,  0.17 ,  0.20 ,  0.37 ,  0.28 ,  0.28 ,  0.14 ,  0.35 ,  0.91 ,  0.64 ,  0.48 ,  0.30 
SVH         ,  1.88 ,  1.99 ,  0.89 ,  0.93 ,  0.89 ,  0.76 ,  0.46 ,  0.21 ,  0.06 ,  0.01 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
SVI         ,  0.15 ,  0.01 ,  0.18 ,  0.07 ,  0.04 ,  0.00 ,  0.07 ,  0.28 ,  0.31 ,  0.50 ,  0.26 ,  0.00 ,  0.01 ,  0.00 
SVOA        ,  0.49 ,  1.08 ,  0.73 ,  0.99 ,  0.78 ,  1.12 ,  0.85 ,  0.69 ,  1.10 ,  1.37 ,  1.50 ,  1.02 ,  0.38 ,  0.43 
SWC         ,,,  0.09 ,  0.02 ,  0.01 ,  0.18 ,  0.16 ,  0.07 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SYMC        ,,,,,,,,,  -   ,  0.00 ,  0.00 ,  0.32 ,  1.04 ,  1.46 
SYNEX       ,,,,,,,  1.06 ,  0.85 ,  0.87 ,  0.61 ,  0.67 ,  0.34 ,  0.84 ,  0.60 
SYNTEC      ,  6.97 ,,  0.37 ,  0.32 ,  0.28 ,  0.21 ,  0.22 ,  0.15 ,  0.11 ,  0.11 ,  0.36 ,  0.45 ,  0.34 ,  0.24 
TAPAC       ,,,,  1.04 ,  0.80 ,  0.97 ,  0.64 ,  0.51 ,  0.72 ,  0.78 ,  0.73 ,  0.63 ,  0.97 ,  1.13 
TASCO       ,  1.73 ,  1.75 ,  1.69 ,  1.29 ,  1.21 ,  0.99 ,  3.46 ,  3.73 ,  1.95 ,  1.91 ,  2.54 ,  2.35 ,  1.19 ,  0.24 
TBSP        ,  0.02 ,  0.02 ,  0.06 ,  0.01 ,  -   ,  -   ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  0.02 ,  0.10 ,  0.09 
TC          ,  0.11 ,  0.19 ,  0.27 ,  0.23 ,  0.28 ,  0.23 ,  0.18 ,  0.10 ,  0.10 ,  0.10 ,  0.21 ,  0.10 ,  0.19 ,  0.11 
TCAP        ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TCB         ,  0.13 ,  0.04 ,  0.10 ,  0.16 ,  0.13 ,  0.08 ,  0.07 ,  0.05 ,  0.05 ,  0.62 ,  0.50 ,  0.44 ,  0.30 ,  0.21 
TCC         ,  5.41 ,  10.05 ,  8.82 ,  2.12 ,  0.06 ,  0.54 ,  0.01 ,  0.01 ,  0.00 ,  0.20 ,  0.01 ,  -   ,  -   ,  -   
TCCC        ,  1.49 ,  0.85 ,  0.68 ,  0.75 ,  0.53 ,  0.43 ,  2.13 ,  0.54 ,  0.36 ,  0.20 ,  0.19 ,  0.17 ,  0.17 ,  0.00 
TCJ         ,  (1.68),  0.98 ,  0.82 ,  0.56 ,  0.35 ,  0.68 ,  0.97 ,  0.96 ,  0.85 ,  1.04 ,  0.75 ,  0.62 ,  0.76 ,  0.88 
TCMC        ,  0.53 ,  0.49 ,  0.50 ,  0.49 ,  0.63 ,  0.36 ,  0.31 ,  0.26 ,  0.23 ,  0.33 ,  0.19 ,  0.19 ,  0.36 ,  1.10 
TCOAT       ,  0.60 ,  0.50 ,  0.47 ,  0.32 ,  0.33 ,  0.16 ,  0.13 ,  0.23 ,  0.16 ,  0.26 ,  0.21 ,  0.23 ,  0.22 ,  0.06 
TEAM        ,,,  0.51 ,  0.31 ,  0.15 ,  0.15 ,  0.10 ,  0.03 ,  0.28 ,  0.11 ,  0.00 ,  -   ,  0.07 ,  0.08 
TF          ,  0.00 ,  0.01 ,  0.00 ,  0.01 ,  0.01 ,  0.00 ,  0.01 ,  0.01 ,  0.01 ,  0.01 ,  0.07 ,  0.01 ,  0.02 ,  0.01 
TFD         ,  0.46 ,  0.71 ,  1.02 ,  0.49 ,  0.26 ,  0.52 ,  1.59 ,  1.87 ,  1.50 ,  1.13 ,  0.80 ,  3.49 ,  2.34 ,  4.14 
TFI         ,  1.38 ,  1.31 ,  2.03 ,  2.39 ,  1.53 ,  1.52 ,  1.56 ,  1.77 ,  1.33 ,  1.37 ,,  0.57 ,  1.07 ,  0.81 
TGCI        ,  0.51 ,  1.00 ,  1.51 ,  1.94 ,  2.69 ,,  2.62 ,  2.13 ,  1.27 ,  0.89 ,  0.73 ,  0.05 ,  0.00 ,  0.02 
TGPRO       ,  (1.42),  (1.32),  12.91 ,  16.52 ,  11.02 ,  9.44 ,  9.27 ,  343.40 ,  (1.47),  1.02 ,  0.16 ,  0.16 ,  0.08 ,  0.15 
TH          ,  0.60 ,  0.51 ,  0.43 ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.34 ,  -   ,  -   
THAI        ,  3.53 ,  2.30 ,  1.70 ,  2.05 ,  1.81 ,  1.98 ,  2.76 ,  2.93 ,  1.77 ,  2.25 ,  2.30 ,  3.10 ,  4.41 ,  5.53 
THANA       ,,,,,,,,  0.57 ,  0.65 ,  2.42 ,  2.37 ,  1.78 ,  1.76 ,  1.51 
THANI       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
THCOM       ,  1.53 ,  1.78 ,  1.79 ,  1.28 ,  1.20 ,  0.59 ,  0.58 ,  0.56 ,  0.57 ,  0.73 ,  0.50 ,  0.54 ,  0.63 ,  0.66 
THIP        ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 
THL         ,  0.15 ,  0.20 ,  0.13 ,  0.11 ,  0.48 ,  0.75 ,  0.98 ,  1.21 ,  (5.92),  (0.77),  (0.29),  (0.12),  (0.08),  (0.07)
THRE        ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TIC         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TICON       ,  0.83 ,  1.24 ,  1.13 ,  1.85 ,  0.86 ,  0.77 ,  1.22 ,  1.09 ,  1.10 ,  1.53 ,  1.34 ,  1.56 ,  1.45 ,  1.71 
TIP         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TIPCO       ,  2.34 ,  1.11 ,  1.30 ,  0.52 ,  1.44 ,  1.25 ,  1.52 ,  1.36 ,  1.32 ,  1.31 ,  1.14 ,  1.05 ,  0.94 ,  0.54 
TISCO       ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TIW         ,  -   ,  -   ,  -   ,  0.32 ,  -   ,  0.15 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TK          ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TKS         ,,  1.81 ,  1.95 ,  2.52 ,  2.61 ,  3.11 ,  3.49 ,  1.40 ,  0.08 ,  0.72 ,  0.53 ,  0.49 ,  0.33 ,  0.31 
TKT         ,,,  0.67 ,  0.47 ,  0.32 ,  0.37 ,  0.32 ,  0.32 ,  0.57 ,  1.03 ,  0.82 ,  0.93 ,  1.06 ,  1.06 
TLUXE       ,  0.06 ,  0.01 ,  0.12 ,  0.14 ,  0.11 ,  0.07 ,  0.05 ,  0.04 ,  0.08 ,  0.04 ,  0.04 ,  0.02 ,  0.01 ,  0.12 
TMB         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TMD         ,  0.09 ,  0.06 ,  0.12 ,  0.10 ,  0.10 ,  0.03 ,  0.00 ,  0.01 ,  0.01 ,  0.01 ,  0.01 ,  0.00 ,  0.02 ,  0.02 
TMI         ,,,,,,,,,  0.02 ,  0.25 ,  0.29 ,  0.36 ,  0.47 ,  0.35 
TMT         ,,,,  0.87 ,  0.73 ,  0.76 ,  0.17 ,  0.60 ,  0.63 ,  0.91 ,  1.26 ,  1.48 ,  1.27 ,  0.97 
TMW         ,,,  0.05 ,  0.06 ,  0.07 ,  0.01 ,  0.00 ,  0.00 ,  0.00 ,  -   ,  0.17 ,  0.06 ,  0.03 ,  0.01 
TNDT        ,,,,,,  0.04 ,  0.03 ,  0.01 ,  0.00 ,  0.02 ,  0.02 ,  0.02 ,  0.03 ,  0.32 
TNH         ,,,,,  0.42 ,  0.06 ,  -   ,  -   ,  -   ,  -   ,  0.04 ,  -   ,  -   ,  -   
TNITY       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TNL         ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  -   ,  0.00 ,  0.00 ,  -   ,  0.00 
TNPC        ,  (8.18),  5.01 ,  9.68 ,  7.44 ,  3.57 ,  2.21 ,  0.98 ,  0.92 ,  1.01 ,  1.51 ,  1.03 ,  0.55 ,  0.58 ,  0.51 
TOG         ,,,,,  0.08 ,  0.06 ,  0.02 ,  0.01 ,  0.04 ,  0.12 ,  0.14 ,  0.05 ,  0.05 ,  0.05 
TOP         ,,,  0.84 ,  0.57 ,  0.44 ,  0.48 ,  0.85 ,  0.65 ,  0.62 ,  0.57 ,  0.54 ,  0.82 ,  0.96 ,  0.81 
TOPP        ,  0.02 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TPA         ,  0.01 ,  0.01 ,  0.00 ,  0.01 ,  0.03 ,  0.00 ,  0.02 ,  0.00 ,  0.00 ,  0.00 ,  -   ,  0.01 ,  0.00 ,  0.00 
TPAC        ,,,,  0.31 ,  0.40 ,  0.64 ,  0.57 ,  0.42 ,  0.47 ,  0.68 ,  0.54 ,  0.40 ,  0.38 ,  0.21 
TPC         ,  1.21 ,  0.88 ,  0.56 ,  0.51 ,  0.54 ,  0.38 ,  0.44 ,  0.36 ,  0.21 ,  0.19 ,  0.16 ,  0.12 ,  0.23 ,  0.10 
TPCORP      ,  0.49 ,  0.20 ,  0.10 ,  0.07 ,  0.01 ,  0.01 ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TPIPL       ,  0.23 ,  1.72 ,  0.89 ,  0.83 ,  0.31 ,  0.21 ,  0.21 ,  0.10 ,  0.08 ,  0.07 ,  0.07 ,  0.18 ,  0.48 ,  0.67 
TPOLY       ,,,,,,,,,  0.26 ,  0.96 ,  2.92 ,  3.97 ,  80.27 ,  1.25 
TPP         ,  0.04 ,  0.01 ,  0.01 ,  0.00 ,  0.01 ,  0.01 ,  0.01 ,  0.00 ,  0.05 ,  0.03 ,  0.04 ,  0.02 ,  0.01 ,  0.01 
TPROP       ,  (0.12),  2.70 ,  0.13 ,  0.29 ,  0.10 ,  0.05 ,  0.05 ,  0.04 ,  2.33 ,  1.50 ,  1.63 ,  1.84 ,  0.62 ,  0.53 
TR          ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.02 ,  0.03 ,,  0.12 ,  0.16 ,
TRC         ,,,,,,,,,,,,  0.07 ,  0.02 ,  0.02 
TRS         ,  1.14 ,  0.90 ,  0.88 ,  0.93 ,  1.48 ,  2.64 ,  5.53 ,  (2.53),  (2.31),  (2.06),  (2.36),  (2.47),  (2.05),  (2.01)
TRT         ,,,,,  1.55 ,  0.82 ,  0.77 ,  0.68 ,  0.24 ,  0.31 ,  0.96 ,  0.74 ,  0.82 ,  0.83 
TRU         ,  0.03 ,  0.12 ,  0.05 ,  0.17 ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 ,  0.00 ,  0.01 ,  0.01 ,  0.00 
TRUBB       ,  1.84 ,  3.09 ,  3.92 ,  5.36 ,  4.02 ,  3.12 ,  3.33 ,  3.53 ,  4.62 ,  2.75 ,  3.85 ,  3.69 ,  3.04 ,  2.99 
TRUE        ,  9.66 ,  71.59 ,  19.67 ,"  1,138.50 ",  13.09 ,  7.71 ,  14.76 ,  7.57 ,  6.09 ,  4.10 ,  7.60 ,  22.03 ,  0.64 ,  1.32 
TSC         ,,,,  0.01 ,  -   ,  -   ,  0.00 ,  0.00 ,  0.00 ,  0.01 ,  0.08 ,  0.12 ,  0.25 ,  0.31 
TSF         ,,,,  0.02 ,  0.01 ,  0.04 ,  0.08 ,  0.08 ,  0.01 ,  0.03 ,  0.14 ,  0.00 ,  0.00 ,  0.00 
TSI         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TSTE        ,  0.01 ,  0.00 ,  0.00 ,  0.00 ,  0.28 ,  0.33 ,  0.46 ,  0.43 ,  0.50 ,  1.33 ,  0.77 ,  0.41 ,  0.44 ,  0.91 
TSTH        ,  1.49 ,  1.23 ,  1.02 ,  0.97 ,  0.40 ,  0.38 ,  0.29 ,  0.38 ,  0.41 ,  0.40 ,  0.38 ,  0.77 ,  0.38 ,  0.33 
TTA         ,  3.50 ,  1.94 ,  1.16 ,  0.95 ,  0.79 ,  0.60 ,  0.32 ,  0.26 ,  0.55 ,  0.56 ,  0.69 ,  0.72 ,  0.60 ,  0.65 
TTCL        ,,,,,,,,  0.00 ,  0.00 ,  -   ,  -   ,  0.19 ,  1.39 ,  1.85 
TTI         ,  0.49 ,  0.59 ,  0.42 ,  0.71 ,  0.74 ,  0.72 ,  0.58 ,  0.52 ,  0.48 ,  0.49 ,  0.61 ,  0.74 ,  0.87 ,  0.79 
TTL         ,  0.02 ,  0.01 ,  0.01 ,  0.01 ,  0.01 ,  0.01 ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 
TTTM        ,  0.29 ,  -   ,  0.13 ,  0.34 ,  0.40 ,  0.32 ,  0.21 ,  0.03 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TTW         ,,,,,,,  1.12 ,  1.34 ,  1.20 ,  1.10 ,  1.25 ,  1.18 ,  1.08 ,  1.26 
TVI         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TVO         ,  1.57 ,  1.79 ,  1.40 ,  1.53 ,  1.32 ,  0.85 ,  1.40 ,  0.26 ,  0.02 ,  0.32 ,  0.02 ,  0.02 ,  0.01 ,  -   
TWP         ,  -   ,  (1.62),  4.13 ,  2.36 ,  1.56 ,  1.15 ,  0.95 ,  0.82 ,  0.65 ,  0.50 ,  0.35 ,  0.21 ,  -   ,  -   
TWZ         ,,,,  0.63 ,  0.92 ,  1.69 ,  2.19 ,,  2.01 ,  1.95 ,  2.15 ,  2.58 ,  0.45 ,  0.72 
TYCN        ,,  0.11 ,  0.30 ,  0.27 ,  0.47 ,  0.67 ,  0.78 ,  0.63 ,  0.45 ,  0.52 ,  0.56 ,  0.42 ,  0.44 ,  0.33 
UAC         ,,,,,,,,,  0.39 ,  0.05 ,  0.36 ,  0.39 ,  0.64 ,  1.21 
UBIS        ,,,,,,  0.06 ,  0.03 ,  0.04 ,  0.01 ,  0.00 ,  0.01 ,  0.05 ,  0.31 ,  0.86 
UEC         ,,,,  -   ,  -   ,  -   ,  0.05 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
UKEM        ,,,,,  0.68 ,  1.23 ,  0.76 ,  0.82 ,  1.03 ,  1.08 ,  1.10 ,  1.04 ,  0.88 ,  0.68 
UMI         ,  (2.41),  0.71 ,  0.95 ,  1.10 ,  1.11 ,  1.10 ,  1.19 ,  0.76 ,  0.54 ,  0.51 ,  1.09 ,  1.15 ,  1.14 ,  0.95 
UMS         ,,,  0.10 ,  0.66 ,  0.81 ,  0.82 ,  1.87 ,  0.82 ,  1.18 ,  2.10 ,  1.09 ,  3.77 ,  3.13 ,  (2.28)
UNIQ        ,,,,,,  0.86 ,  0.43 ,  0.62 ,  1.06 ,  0.79 ,  0.52 ,  1.11 ,  0.85 ,  0.92 
UOBKH       ,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   
UP          ,  0.01 ,  0.04 ,  0.39 ,  0.40 ,  0.13 ,  0.03 ,  0.00 ,  0.00 ,  -   ,  -   ,,  -   ,  -   ,  -   
UPF         ,  0.00 ,  0.16 ,  0.12 ,  0.09 ,  0.31 ,  0.02 ,  0.18 ,  0.00 ,  0.06 ,  0.16 ,  -   ,  -   ,  -   ,  -   
UPOIC       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.27 ,  0.33 ,  0.45 
UT          ,  0.32 ,  0.60 ,  0.67 ,  0.48 ,  0.37 ,  0.30 ,  0.16 ,  0.00 ,  0.00 ,  0.00 ,  0.07 ,  0.04 ,  0.02 ,  -   
UTP         ,,,  0.92 ,  0.85 ,  0.74 ,  0.65 ,  0.52 ,  0.35 ,  0.24 ,  0.10 ,  -   ,  -   ,  -   ,  0.15 
UV          ,  0.10 ,  0.14 ,  0.18 ,  0.14 ,  0.06 ,  0.00 ,  0.05 ,  0.11 ,  0.38 ,  1.38 ,  0.90 ,  1.16 ,  2.15 ,  1.99 
UVAN        ,,  0.08 ,  -   ,  -   ,  0.01 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.05 ,  0.05 
VARO        ,  0.47 ,  0.50 ,  0.57 ,  0.71 ,  0.86 ,  0.66 ,  0.66 ,  0.25 ,  0.16 ,  0.17 ,  0.18 ,  0.33 ,  0.33 ,  0.12 
VIBHA       ,  0.51 ,  0.09 ,  0.09 ,  0.11 ,  0.30 ,  0.28 ,  0.14 ,  0.20 ,  0.16 ,  0.24 ,  0.38 ,  0.38 ,  0.45 ,  0.46 
VNG         ,  1.11 ,  1.13 ,  0.91 ,  0.94 ,  1.07 ,  1.10 ,  1.59 ,  1.50 ,  1.11 ,  1.08 ,  1.08 ,  0.98 ,  0.79 ,  0.64 
VNT         ,  1.01 ,  0.55 ,  0.31 ,  0.15 ,  0.16 ,  0.15 ,  0.12 ,  -   ,  0.01 ,  0.09 ,  0.18 ,  0.21 ,  0.20 ,  0.12 
VTE         ,,,,,,,,,,  0.89 ,  0.51 ,  0.46 ,  0.37 ,  0.08 
WACOAL      ,  -   ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 ,  0.04 ,  0.05 
WAVE        ,  0.01 ,  0.01 ,  0.01 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.02 ,  2.38 ,  2.47 
WG          ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
