Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SAMART      ,  150.58 ,  381.05 ,  27.52 ,  23.49 ,  60.24 ,  14.71 ,  6.90 ,  12.03 ,  15.16 ,  18.41 ,  21.22 ,  25.08 ,  24.40 ,  13.61 
SAMCO       ,  7.05 ,  10.22 ,  4.22 ,  4.90 ,  2.31 ,  3.04 ,  4.24 ,  6.17 ,  4.99 ,  0.35 ,  2.49 ,  5.18 ,  4.49 ,  5.36 
SAMTEL      ,  (10.52),  6.99 ,  12.22 ,  18.69 ,  25.99 ,  8.54 ,  8.47 ,  20.69 ,  23.97 ,  39.06 ,  32.86 ,  29.14 ,  21.19 ,  11.60 
SAT         ,,,,  44.94 ,  25.23 ,  28.49 ,  26.36 ,  11.58 ,  21.90 ,  9.77 ,  18.10 ,  19.91 ,  12.88 ,  11.94 
SAUCE       ,  18.02 ,  18.09 ,  15.80 ,  14.08 ,  16.52 ,  19.25 ,  18.27 ,  20.07 ,  18.79 ,  20.90 ,  23.91 ,  20.15 ,  15.00 ,  16.36 
SAWANG      ,  3.45 ,  3.12 ,  6.92 ,  1.53 ,,  (12.19),  (10.14),  (2.94),  1.30 ,  3.86 ,  2.00 ,  (0.07),  (3.10),  (0.60)
SC          ,,  7.55 ,  10.65 ,  10.02 ,  7.33 ,  12.91 ,  12.07 ,  12.94 ,  15.46 ,  11.91 ,  11.39 ,  10.50 ,  14.06 ,  15.25 
SCB         ,  (21.90),  19.52 ,  23.47 ,  21.01 ,  13.47 ,  16.50 ,  17.99 ,  15.48 ,  16.39 ,  21.33 ,  19.94 ,  21.66 ,  20.07 ,  15.92 
SCC         ,  21.97 ,  22.10 ,  31.17 ,  33.39 ,  42.38 ,  37.67 ,  19.35 ,  25.40 ,  31.46 ,  19.96 ,  16.64 ,  23.95 ,  19.83 ,  23.68 
SCCC        ,  16.29 ,  19.46 ,  24.83 ,  24.88 ,  23.76 ,  20.48 ,  20.00 ,  18.29 ,  16.41 ,  19.64 ,  20.99 ,  26.01 ,  25.33 ,  21.30 
SCG         ,,,  19.88 ,  18.81 ,  20.70 ,  16.59 ,  13.90 ,  13.77 ,  12.42 ,  11.84 ,  12.15 ,  13.33 ,  8.99 ,  2.58 
SCP         ,  76.94 ,  70.80 ,  59.97 ,  22.55 ,  (2.22),  17.80 ,  19.17 ,  10.22 ,  11.06 ,  18.53 ,  36.84 ,  44.00 ,  25.86 ,  19.62 
SEAFCO      ,,,  17.21 ,  13.92 ,  29.32 ,  3.75 ,  1.93 ,  8.20 ,  (9.51),  (10.78),  24.11 ,  19.71 ,  25.30 ,  16.26 
SE-ED       ,  19.82 ,  28.75 ,  21.64 ,  33.31 ,  32.73 ,  27.60 ,  29.47 ,  32.24 ,  34.36 ,  32.32 ,  26.40 ,  8.11 ,  8.88 ,  7.69 
SENA        ,,,,,,,,  18.58 ,  19.56 ,  22.76 ,  14.01 ,  11.64 ,  16.82 ,  8.08 
SF          ,,,  34.69 ,  14.04 ,  35.12 ,  19.07 ,  13.00 ,  8.35 ,  16.67 ,  18.38 ,  28.89 ,  8.83 ,  10.96 ,  18.98 
SFP         ,  12.36 ,  9.98 ,  1.48 ,  4.49 ,  0.63 ,  (2.31),  14.00 ,  7.26 ,  (0.58),  7.28 ,  2.22 ,  20.41 ,  1.34 ,  (3.79)
SGF         ,  94.29 ,  (119.71),  41.24 ,  11.94 ,  (831.45),  3.90 ,  (250.97),  89.46 ,  (165.73),  (16.76),  25.94 ,  2.76 ,  19.46 ,  2.09 
SGP         ,,,,,,,  26.72 ,  28.54 ,  34.17 ,  15.53 ,  11.82 ,  20.00 ,  (5.97),  12.46 
SHANG       ,  10.65 ,  5.52 ,  9.40 ,  9.48 ,  9.93 ,  8.27 ,  5.29 ,  (2.70),  (2.75),  (4.49),  2.09 ,  35.36 ,  12.64 ,  8.89 
SIAM        ,  2.23 ,  (8.72),"  (2,266.00)",  36.55 ,  51.91 ,  9.56 ,  15.76 ,  2.19 ,  2.66 ,  11.95 ,  13.65 ,  (0.69),  (9.40),  2.46 
SIM         ,,  13.18 ,  21.84 ,  17.81 ,  21.60 ,  13.32 ,  4.85 ,  5.02 ,  5.71 ,  3.52 ,  6.79 ,  28.50 ,  21.93 ,  1.15 
SIMAT       ,,,,,,  19.00 ,  10.41 ,  13.46 ,  17.44 ,  16.55 ,  19.69 ,  6.57 ,  (8.92),  (12.47)
SINGER      ,  9.06 ,  10.84 ,  8.07 ,  3.83 ,  (73.31),  (59.20),  (14.39),  7.00 ,  12.93 ,  15.58 ,  20.81 ,  24.42 ,  16.04 ,  9.07 
SIRI        ,  2.58 ,  16.26 ,  9.04 ,  12.11 ,  5.16 ,  8.71 ,  10.53 ,  16.84 ,  19.39 ,  19.35 ,  23.03 ,  12.10 ,  16.20 ,  13.48 
SIS         ,,,  18.12 ,  19.43 ,  17.60 ,  21.03 ,  27.63 ,  26.45 ,  26.35 ,  11.38 ,  (82.27),  20.17 ,  12.89 ,  10.98 
SITHAI      ,  14.47 ,  3.92 ,  7.38 ,  5.99 ,  8.65 ,  3.65 ,  2.04 ,  1.21 ,  5.51 ,  6.39 ,  13.37 ,  11.37 ,  10.63 ,  9.65 
SKR         ,  117.40 ,  35.75 ,  22.91 ,  23.92 ,  11.52 ,  11.13 ,  13.35 ,  13.82 ,  15.08 ,  10.70 ,  10.97 ,  11.99 ,  10.29 ,  6.35 
SMIT        ,,,,  13.86 ,  13.78 ,  13.11 ,  10.53 ,  2.91 ,  13.80 ,  14.22 ,  17.93 ,  14.25 ,  10.00 ,  7.89 
SMK         ,  8.13 ,  7.35 ,  7.36 ,  9.18 ,  10.64 ,  13.15 ,  9.91 ,  16.55 ,  26.60 ,  21.45 ,  24.43 ,  28.25 ,  26.72 ,  21.09 
SMM         ,,,,  8.45 ,  (7.18),  (5.62),  (26.50),  6.97 ,  4.00 ,  2.05 ,  8.66 ,  3.91 ,  (1.74),  (7.81)
SMPC        ,  104.30 ,  237.18 ,  (1.75),  (1.07),  (10.19),  (1.57),  (62.17),  (117.51),  21.13 ,  725.26 ,  78.13 ,  31.26 ,  43.80 ,  49.24 
SMT         ,,,,,,,,  15.72 ,  27.75 ,  (96.27),  52.80 ,  7.87 ,  (6.01),  (3.13)
SNC         ,,,  18.95 ,  27.72 ,  31.88 ,  17.16 ,  5.45 ,  7.98 ,  21.74 ,  27.74 ,  25.36 ,  21.18 ,  17.73 ,  17.86 
SOLAR       ,,,,  20.71 ,  5.34 ,  (9.88),  0.25 ,  (13.88),  (5.21),  3.37 ,  15.49 ,  8.85 ,  2.24 ,  (2.22)
SORKON      ,  (1.12),  (8.12),  15.84 ,  9.91 ,  10.85 ,  (3.17),  4.52 ,  16.11 ,  18.45 ,  16.29 ,  20.39 ,  15.34 ,  17.44 ,  18.12 
SPACK       ,,,  16.46 ,  12.70 ,  16.78 ,  16.96 ,  15.00 ,  14.52 ,  15.61 ,  9.96 ,  4.39 ,  (7.27),  (15.27),  (6.82)
SPALI       ,  62.22 ,  49.48 ,  16.06 ,  26.38 ,  22.99 ,  19.12 ,  21.90 ,  39.36 ,  30.98 ,  26.00 ,  23.64 ,  21.58 ,  28.27 ,  23.34 
SPC         ,  6.32 ,  4.91 ,  9.86 ,  10.36 ,  8.28 ,  9.98 ,  10.65 ,  11.48 ,  10.89 ,  11.93 ,  10.82 ,  10.66 ,  11.62 ,  11.81 
SPCG        ,,,,,,,,,,,  3.28 ,  22.32 ,  39.30 ,  33.81 
SPG         ,  15.17 ,  13.94 ,  8.18 ,  6.87 ,  9.31 ,  14.14 ,  14.34 ,  15.26 ,  13.86 ,  10.27 ,  17.11 ,  17.00 ,  10.90 ,  11.43 
SPI         ,  11.64 ,  8.25 ,  9.47 ,  9.28 ,  7.33 ,  5.69 ,  8.41 ,  8.41 ,  7.74 ,  7.11 ,  8.07 ,  7.49 ,  6.28 ,  6.63 
SPORT       ,  65.43 ,  33.93 ,  22.10 ,  6.16 ,  13.12 ,  (0.43),  3.86 ,  6.11 ,  7.01 ,  6.35 ,  4.84 ,  1.97 ,  (22.21),  (5.90)
SPPT        ,,,,  42.59 ,  31.06 ,  16.00 ,  11.01 ,  9.91 ,  14.23 ,  (39.50),  75.39 ,  3.05 ,  (4.50),  (5.12)
SSC         ,  11.61 ,  11.24 ,  9.48 ,  8.72 ,  8.51 ,  5.26 ,  2.23 ,  5.61 ,  5.71 ,  0.59 ,  6.69 ,  (3.74),  3.36 ,  (3.55)
SSF         ,  (1.63),  (3.67),  9.69 ,  6.12 ,  6.00 ,  6.18 ,  13.57 ,  18.95 ,  3.52 ,  18.62 ,  17.70 ,  (0.45),  10.62 ,  9.95 
SSI         ,  52.05 ,  38.05 ,  30.38 ,  (8.49),  14.91 ,  4.37 ,  (26.72),  7.72 ,  13.59 ,  (4.55),  (83.51),  (59.30),  (67.84),  252.99 
SSSC        ,  15.93 ,  79.32 ,  77.53 ,  48.73 ,  35.17 ,  20.18 ,  28.29 ,  6.68 ,  18.70 ,  17.14 ,  22.96 ,  21.37 ,  13.09 ,  7.77 
SST         ,  5.85 ,  6.46 ,  10.48 ,  9.06 ,  9.35 ,  5.76 ,  8.53 ,  10.38 ,  6.03 ,  30.93 ,  (11.74),  (7.20),  19.95 ,  (3.06)
STA         ,  12.08 ,  6.77 ,  21.28 ,  (4.58),  14.55 ,  2.66 ,  13.14 ,  33.24 ,  43.52 ,  9.23 ,  7.50 ,  9.33 ,  5.13 ,  5.36 
STANLY      ,  19.43 ,  23.46 ,  29.97 ,  24.39 ,  27.05 ,  24.33 ,  23.16 ,  17.30 ,  13.66 ,  18.42 ,  8.68 ,  17.68 ,  14.38 ,  10.35 
STAR        ,,,,  15.10 ,  4.62 ,  6.73 ,  1.88 ,  3.18 ,  1.54 ,  (4.68),  (10.38),  (2.79),  (9.57),  (36.77)
STEC        ,  23.73 ,  22.09 ,  4.01 ,  13.42 ,  (45.68),  0.57 ,  4.42 ,  7.07 ,  10.03 ,  17.86 ,  19.78 ,  25.24 ,  19.08 ,  17.30 
STHAI       ,,,  (13.10),  (7.87),  (97.12),  (84.60),  (94.53),  (27.17),  (113.89),  (113.12),  241.75 ,  42.04 ,  41.60 ,  8.41 
STPI        ,  (25.23),  16.04 ,  (10.34),  27.96 ,  33.97 ,  (0.79),  76.57 ,  60.17 ,  70.06 ,  12.61 ,  29.42 ,  37.34 ,  37.65 ,  28.93 
SUC         ,  7.89 ,  7.89 ,  3.31 ,  6.57 ,  8.87 ,  4.07 ,  2.10 ,  7.35 ,  13.08 ,  4.95 ,  7.79 ,  5.60 ,  5.71 ,  5.06 
SUPER       ,,,,  4.98 ,  (19.31),  (27.59),  (25.08),  (100.44),  (30.19),  (37.75),  25.82 ,  13.73 ,  (3.64),  (9.32)
SUSCO       ,  16.12 ,  8.18 ,  4.73 ,  5.19 ,  (2.03),  (3.77),  (0.14),  8.88 ,  5.91 ,  10.50 ,  54.88 ,  7.11 ,  12.13 ,  5.12 
SVH         ,  (7.67),  (4.46),  16.68 ,  4.76 ,  9.76 ,  10.33 ,  15.98 ,  12.38 ,  12.49 ,  16.39 ,  21.05 ,  19.14 ,  20.93 ,  19.99 
SVI         ,  3.34 ,  12.73 ,  11.63 ,  14.41 ,  14.49 ,  16.57 ,  23.38 ,  23.15 ,  30.52 ,  (62.25),  66.17 ,  47.98 ,  (7.71),  43.50 
SVOA        ,  14.36 ,  13.70 ,  18.07 ,  8.60 ,  14.10 ,  14.18 ,  7.99 ,  7.84 ,  8.68 ,  7.98 ,  4.85 ,  3.57 ,  3.53 ,  6.73 
SWC         ,,,  22.13 ,  15.28 ,  13.75 ,  20.04 ,  15.02 ,  21.61 ,  18.56 ,  17.57 ,  20.73 ,  22.74 ,  15.74 ,  20.37 
SYMC        ,,,,,,,,,  17.83 ,  19.09 ,  20.37 ,  19.97 ,  14.18 ,  8.80 
SYNEX       ,,,,,,,  10.17 ,  16.25 ,  19.98 ,  24.52 ,  20.38 ,  11.13 ,  8.70 ,  16.15 
SYNTEC      ,  (192.60),,  (9.87),  (3.54),  15.32 ,  15.64 ,  15.67 ,  16.28 ,  9.03 ,  4.22 ,  (5.94),  3.48 ,  14.69 ,  20.13 
TAPAC       ,,,,  30.60 ,  13.49 ,  1.09 ,  14.05 ,  15.54 ,  20.66 ,  16.09 ,  17.63 ,  5.74 ,  8.69 ,  6.78 
TASCO       ,  (5.28),  (0.32),  1.79 ,  10.40 ,  13.12 ,  10.67 ,  (46.91),  25.03 ,  38.24 ,  21.33 ,  15.52 ,  17.20 ,  21.44 ,  62.38 
TBSP        ,  10.44 ,  14.59 ,  17.64 ,  10.89 ,  14.56 ,  12.02 ,  10.75 ,  10.52 ,  6.73 ,  13.93 ,  12.77 ,  10.83 ,  13.66 ,  9.24 
TC          ,  2.14 ,  2.59 ,  1.44 ,  1.54 ,  (4.25),  (4.65),  7.33 ,  8.34 ,  2.40 ,  4.49 ,  5.85 ,  (1.49),  9.65 ,  9.77 
TCAP        ,  10.14 ,  14.30 ,  14.92 ,  14.31 ,  6.42 ,  11.43 ,  10.49 ,  15.33 ,  16.25 ,  13.46 ,  13.53 ,  20.48 ,  10.37 ,  10.45 
TCB         ,  17.65 ,  13.51 ,  14.48 ,  18.08 ,  16.67 ,  20.12 ,  6.37 ,  14.19 ,  14.77 ,  8.74 ,  8.57 ,  2.26 ,  10.39 ,  8.69 
TCC         ,"  (1,272.76)",  (59.08),  12.64 ,  19.87 ,  (50.59),  (8.76),  (25.93),  (15.47),  6.92 ,  16.58 ,  1.24 ,  (6.51),  3.26 ,  2.26 
TCCC        ,  15.09 ,  21.76 ,  22.71 ,  21.02 ,  16.31 ,  18.60 ,  3.49 ,  25.05 ,  38.44 ,  19.16 ,  25.75 ,  32.94 ,  24.88 ,  16.62 
TCJ         ,  679.53 ,"  1,125.58 ",  14.75 ,  8.41 ,  10.09 ,  2.66 ,  (17.35),  (3.62),  3.93 ,  4.77 ,  10.39 ,  7.89 ,  5.50 ,  3.83 
TCMC        ,  1.21 ,  1.46 ,  4.26 ,  5.42 ,  5.08 ,  5.35 ,  5.53 ,  4.03 ,  3.97 ,  (23.95),  45.74 ,  2.50 ,  9.82 ,  11.26 
TCOAT       ,  6.70 ,  6.60 ,  12.20 ,  6.89 ,  4.80 ,  7.70 ,  4.85 ,  10.11 ,  5.34 ,  3.12 ,  4.58 ,  4.45 ,  (0.94),  6.16 
TEAM        ,,,  19.47 ,  42.06 ,  52.27 ,  40.06 ,  8.03 ,  (3.19),  12.67 ,  5.28 ,  3.63 ,  0.59 ,  7.31 ,  (14.09)
TF          ,  19.75 ,  14.25 ,  14.59 ,  16.88 ,  16.79 ,  13.70 ,  13.06 ,  20.80 ,  19.07 ,  13.74 ,  17.59 ,  17.28 ,  15.20 ,  14.76 
TFD         ,  1.87 ,  (8.08),  6.46 ,  5.20 ,  7.90 ,  5.28 ,  6.37 ,  5.50 ,  (5.34),  17.00 ,  42.25 ,  9.71 ,  (9.42),  (14.45)
TFI         ,  22.23 ,  6.80 ,  (13.48),  (27.19),  (25.05),  (8.02),  8.17 ,  (9.81),  (4.22),  3.96 ,,  (14.54),  (18.09),  1.79 
TGCI        ,  6.50 ,  12.07 ,  (3.75),  (8.25),  (31.59),,  (39.17),  0.17 ,  26.72 ,  19.80 ,  16.98 ,  8.11 ,  8.85 ,  8.64 
TGPRO       ,  46.52 ,  9.71 ,  (233.56),  (27.84),  32.65 ,  7.83 ,  (136.95),  (188.56),  201.91 ,  (340.44),  21.95 ,  6.11 ,  1.92 ,  (8.49)
TH          ,  6.24 ,  8.60 ,  3.33 ,,  1.72 ,  (0.20),  0.38 ,  (0.27),  0.01 ,  0.66 ,  4.15 ,  (4.09),  2.28 ,  (3.79)
THAI        ,  49.96 ,  37.10 ,  21.67 ,  11.98 ,  14.45 ,  2.71 ,  (37.72),  14.90 ,  22.65 ,  (13.99),  9.43 ,  (19.16),  (31.85),  (35.28)
THANA       ,,,,,,,,  16.12 ,  28.00 ,  2.31 ,  (4.69),  9.51 ,  1.76 ,  4.06 
THANI       ,  13.76 ,  8.86 ,  14.91 ,  8.51 ,  5.23 ,  7.43 ,  7.89 ,  10.54 ,  16.81 ,  12.04 ,  21.16 ,  26.34 ,  19.83 ,  17.73 
THCOM       ,  21.76 ,  14.15 ,  9.97 ,  10.68 ,  (0.34),  20.15 ,  (4.36),  (2.98),  (5.22),  (3.41),  1.23 ,  7.58 ,  9.87 ,  12.28 
THIP        ,  7.01 ,  0.72 ,  (3.05),  20.26 ,  5.33 ,  6.82 ,  1.95 ,  11.24 ,  8.48 ,  9.18 ,  12.72 ,  13.97 ,  13.73 ,  23.88 
THL         ,  (3.21),  (6.77),  (7.10),  (6.82),  0.19 ,  (14.21),  10.95 ,  (39.11),  (283.47),  (16.78),  92.95 ,  69.31 ,  45.84 ,  10.06 
THRE        ,  17.60 ,  17.78 ,  18.68 ,  20.44 ,  19.72 ,  21.43 ,  20.89 ,  23.22 ,  23.08 ,  (97.91),  (206.91),  (97.38),  (73.34),  62.72 
TIC         ,  9.70 ,  11.34 ,  8.38 ,  4.96 ,  6.96 ,  7.53 ,  0.38 ,  3.89 ,  8.43 ,  (6.56),  (7.92),  11.37 ,  8.78 ,  3.20 
TICON       ,  10.44 ,  18.26 ,  19.60 ,  36.41 ,  26.63 ,  22.62 ,  14.94 ,  13.27 ,  15.51 ,  7.70 ,  19.02 ,  17.05 ,  7.56 ,  6.65 
TIP         ,  15.20 ,  13.47 ,  16.62 ,  16.73 ,  15.29 ,  14.86 ,  15.45 ,  15.15 ,  14.30 ,  0.95 ,  7.57 ,  28.31 ,  27.25 ,  26.61 
TIPCO       ,  46.96 ,  45.92 ,  33.06 ,  31.15 ,  30.96 ,  38.40 ,  3.78 ,  12.87 ,  8.87 ,  18.66 ,  10.51 ,  5.08 ,  3.32 ,  40.32 
TISCO       ,,,,,,,,  16.68 ,  21.23 ,  21.09 ,  21.54 ,  20.63 ,  17.45 ,  15.79 
TIW         ,  2.05 ,  11.66 ,  8.02 ,  11.43 ,  4.24 ,  6.93 ,  4.72 ,  4.06 ,  11.86 ,  8.25 ,  5.66 ,  10.76 ,  (1.40),  (0.79)
TK          ,,  21.50 ,  21.76 ,  16.11 ,  11.06 ,  11.98 ,  12.45 ,  12.00 ,  17.51 ,  18.43 ,  19.34 ,  10.97 ,  4.89 ,  9.83 
TKS         ,,  10.33 ,  8.71 ,  11.69 ,  15.83 ,  15.66 ,  3.27 ,  7.25 ,  18.65 ,  24.15 ,  17.26 ,  16.38 ,  17.59 ,  17.41 
TKT         ,,,  6.55 ,  10.40 ,  3.25 ,  6.28 ,  9.67 ,  5.55 ,  9.15 ,  (3.50),  20.36 ,  8.16 ,  4.10 ,  2.66 
TLUXE       ,  8.04 ,  9.26 ,  3.58 ,  21.40 ,  25.38 ,  9.95 ,  8.55 ,  12.99 ,  24.58 ,  16.34 ,  13.82 ,  3.29 ,  (0.80),  (2.67)
TMB         ,  (1.15),  (67.31),  2.61 ,  16.25 ,  (25.00),  (95.60),  0.95 ,  4.44 ,  6.60 ,  7.87 ,  3.03 ,  9.95 ,  14.51 ,  12.77 
TMD         ,  13.65 ,  15.14 ,  17.68 ,  10.97 ,  11.55 ,  12.15 ,  11.31 ,  11.76 ,  9.76 ,  12.88 ,  19.06 ,  15.78 ,  14.12 ,  13.94 
TMI         ,,,,,,,,,  19.32 ,  12.02 ,  17.91 ,  6.07 ,  (0.65),  0.28 
TMT         ,,,,  18.33 ,  23.44 ,  17.52 ,  45.18 ,  13.80 ,  13.78 ,  4.69 ,  23.97 ,  20.74 ,  15.36 ,  14.65 
TMW         ,,,  16.35 ,  20.16 ,  13.04 ,  11.36 ,  9.51 ,  3.96 ,  3.98 ,  7.28 ,  1.84 ,  45.53 ,  10.42 ,  8.39 
TNDT        ,,,,,,  19.08 ,  23.44 ,  25.83 ,  14.70 ,  24.55 ,  21.27 ,  20.99 ,  18.94 ,  12.18 
TNH         ,,,,,  19.65 ,  34.08 ,  33.87 ,  38.08 ,  25.20 ,  27.61 ,  21.27 ,  22.90 ,  21.46 ,  22.38 
TNITY       ,  7.97 ,  19.41 ,  8.43 ,  5.77 ,  0.90 ,  4.60 ,  (9.30),  (0.94),  3.02 ,  8.80 ,  8.47 ,  9.70 ,  13.05 ,  9.51 
TNL         ,  12.16 ,  11.11 ,  11.03 ,  12.20 ,  10.57 ,  8.10 ,  8.32 ,  5.89 ,  6.86 ,  9.80 ,  9.12 ,  6.36 ,  6.47 ,  5.24 
TNPC        ,  (12.01),  (66.38),  (32.66),  74.12 ,  15.20 ,  2.76 ,  55.34 ,  4.31 ,  3.17 ,  (26.22),  23.92 ,  24.12 ,  (1.45),  5.84 
TOG         ,,,,,  7.37 ,  10.69 ,  9.84 ,  8.06 ,  8.60 ,  (4.21),  10.85 ,  9.47 ,  12.02 ,  13.06 
TOP         ,,,  30.58 ,  33.32 ,  25.18 ,  28.20 ,  0.35 ,  19.19 ,  13.02 ,  19.69 ,  14.84 ,  11.72 ,  (4.64),  13.92 
TOPP        ,  11.77 ,  6.81 ,  11.76 ,  9.19 ,  8.00 ,  7.29 ,  8.17 ,  10.34 ,  12.76 ,  11.05 ,  11.46 ,  11.62 ,  10.73 ,  9.76 
TPA         ,  12.66 ,  12.02 ,  15.46 ,  13.08 ,  17.44 ,  7.89 ,  7.95 ,  10.20 ,  8.59 ,  11.01 ,  16.90 ,  5.36 ,  5.15 ,  9.88 
TPAC        ,,,,  15.04 ,  20.69 ,  26.44 ,  23.52 ,  29.37 ,  24.94 ,  16.26 ,  19.86 ,  20.78 ,  13.92 ,  14.29 
TPC         ,  19.76 ,  17.99 ,  35.29 ,  26.97 ,  22.09 ,  21.23 ,  17.83 ,  14.92 ,  14.02 ,  13.81 ,  22.81 ,  16.27 ,  5.29 ,  13.62 
TPCORP      ,  35.53 ,  28.30 ,  22.05 ,  18.79 ,  10.95 ,  5.22 ,  2.76 ,  1.99 ,  2.13 ,  2.89 ,  3.54 ,  2.33 ,  4.58 ,  4.28 
TPIPL       ,  (10.72),  27.45 ,  14.33 ,  4.29 ,  6.54 ,  4.37 ,  (10.04),  9.13 ,  4.21 ,  16.84 ,  0.39 ,  0.99 ,  2.32 ,  0.64 
TPOLY       ,,,,,,,,,  12.27 ,  6.66 ,  (29.13),  (91.12),  (130.80),  (48.98)
TPP         ,  (5.16),  15.37 ,  (0.34),  1.36 ,  0.13 ,  8.52 ,  (9.38),  2.54 ,  4.18 ,  (3.40),  6.25 ,  2.81 ,  3.44 ,  1.79 
TPROP       ,  29.74 ,  (307.97),  36.44 ,  0.05 ,  (1.57),  (0.83),  0.48 ,  0.06 ,  11.85 ,  22.42 ,  (10.95),  (5.83),  12.23 ,  (17.24)
TR          ,  14.44 ,  15.00 ,  16.53 ,  17.22 ,  11.40 ,  20.36 ,  15.66 ,  3.06 ,  18.22 ,  14.68 ,,  (0.10),  (4.93),
TRC         ,,,,,,,,,,,,  11.88 ,  16.91 ,  15.99 
TRS         ,  2.17 ,  4.43 ,  0.30 ,  (25.92),  (16.05),  (71.03),  (153.90),"  (32,544.51)",  106.25 ,  45.86 ,  (13.35),  (20.27),  13.52 ,  (9.91)
TRT         ,,,,,  17.25 ,  26.96 ,  35.07 ,  30.47 ,  16.64 ,  19.98 ,  2.83 ,  16.08 ,  4.08 ,  (4.07)
TRU         ,  17.90 ,  14.55 ,  21.23 ,  4.67 ,  (1.07),  (0.48),  (0.51),  (4.81),  9.33 ,  7.45 ,  20.01 ,  11.70 ,  4.95 ,  4.63 
TRUBB       ,  10.32 ,  (1.80),  (6.02),  (17.05),  17.57 ,  0.64 ,  (21.39),  13.75 ,  25.23 ,  9.03 ,  (17.35),  (11.00),  (8.26),  (4.89)
TRUE        ,  (96.45),  (145.06),  22.22 ,  (191.85),  (120.26),  19.42 ,  (29.32),  15.93 ,  17.93 ,  (16.49),  (43.53),  (104.00),  3.83 ,  6.09 
TSC         ,,,,  22.38 ,  17.26 ,  14.40 ,  13.22 ,  9.89 ,  19.28 ,  12.81 ,  9.89 ,  20.24 ,  7.57 ,  8.69 
TSF         ,,,,  21.96 ,  21.84 ,  (44.75),  (24.19),  (23.41),  1.09 ,  5.86 ,  (24.43),  (81.23),  (101.54),  (140.75)
TSI         ,  1.01 ,  1.18 ,  3.33 ,  5.63 ,  4.46 ,  5.22 ,  (1.32),  0.18 ,  (24.79),  (56.96),  (101.22),  (15.76),  (95.38),  4.89 
TSTE        ,  20.58 ,  28.52 ,  10.33 ,  4.49 ,  1.37 ,  3.90 ,  15.36 ,  7.86 ,  4.60 ,  11.08 ,  9.40 ,  2.39 ,  13.31 ,  8.41 
TSTH        ,  (1.52),  (0.50),  12.39 ,  3.29 ,  5.75 ,  2.75 ,  17.45 ,  0.49 ,  (0.34),  (6.26),  (11.04),  (40.38),  0.34 ,  (6.99)
TTA         ,  87.91 ,  85.21 ,  103.56 ,  75.45 ,  34.54 ,  37.73 ,  43.69 ,  7.06 ,  3.04 ,  0.54 ,  (20.14),  (26.57),  0.63 ,  (49.18)
TTCL        ,,,,,,,,  23.73 ,  23.23 ,  24.95 ,  29.62 ,  18.91 ,  9.00 ,  8.02 
TTI         ,  0.08 ,  11.30 ,  11.69 ,  10.51 ,  9.74 ,  (1.48),  1.20 ,  (6.63),  2.15 ,  1.47 ,  (5.30),  1.51 ,  (3.61),  0.42 
TTL         ,  6.15 ,  5.09 ,  4.37 ,  (2.74),  (3.96),  (2.94),,  2.03 ,  2.84 ,  5.12 ,  30.96 ,  4.85 ,  (23.77),  8.49 
TTTM        ,  5.90 ,  11.36 ,  7.27 ,  4.14 ,  0.10 ,  3.23 ,  0.45 ,  7.61 ,  7.42 ,  6.42 ,  12.81 ,  9.31 ,  1.57 ,  0.35 
TTW         ,,,,,,,  16.35 ,  18.77 ,  22.77 ,  21.54 ,  23.21 ,  23.74 ,  26.64 ,  23.57 
TVI         ,  1.55 ,  8.83 ,  0.51 ,  4.05 ,  5.80 ,  4.79 ,  (5.57),  3.16 ,  8.45 ,  5.55 ,  19.63 ,  10.68 ,  17.69 ,  2.03 
TVO         ,  25.37 ,  31.57 ,  18.07 ,  22.63 ,  19.18 ,  42.48 ,  24.33 ,  42.35 ,  28.18 ,  12.48 ,  28.59 ,  14.22 ,  24.23 ,  25.92 
TWP         ,  200.16 ,  2.63 ,  (262.20),  49.38 ,  32.42 ,  20.26 ,  6.43 ,  (0.29),  5.52 ,  8.91 ,  9.17 ,  20.12 ,  23.84 ,  3.96 
TWZ         ,,,,  19.69 ,  22.31 ,  15.77 ,  2.49 ,,  13.86 ,  3.04 ,  0.75 ,  10.43 ,  7.80 ,  1.16 
TYCN        ,,  7.31 ,  11.51 ,  1.53 ,  (4.10),  (0.89),  0.44 ,  (23.39),  6.61 ,  3.73 ,  (6.56),  (10.19),  0.58 ,  (8.41)
UAC         ,,,,,,,,,  29.49 ,  20.46 ,  22.26 ,  16.45 ,  5.70 ,  9.70 
UBIS        ,,,,,,  19.77 ,  19.80 ,  23.84 ,  23.94 ,  23.76 ,  25.88 ,  26.59 ,  22.99 ,  36.81 
UEC         ,,,,  17.11 ,  29.87 ,  30.42 ,  22.75 ,  16.03 ,  10.56 ,  12.18 ,  16.47 ,  12.72 ,  12.86 ,  5.14 
UKEM        ,,,,,  9.87 ,  13.66 ,  15.60 ,  14.89 ,  21.77 ,  32.24 ,  19.76 ,  10.93 ,  9.48 ,  10.04 
UMI         ,  15.40 ,  247.93 ,  9.33 ,  1.48 ,  (12.61),  (12.77),  (11.42),  12.32 ,  18.48 ,  9.70 ,  43.97 ,  1.61 ,  1.79 ,  (11.73)
